"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The promotion of the century learning skills through the development of games using scratch","A. Pinto; P. Escudeiro","Colegio Internato dos Carvalhos, Porto, Portugal; Instituto Superior de Engenharia do Porto (GILT), Porto, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The work described in this paper addresses the development of a game focused on a teaching strategy in the context of action-research study. The strategy established aimed at testing the impact of the student's participation in í collaborative project. The project aimed to motivate students use and learn foreign languages and also to develop their intercultural communicative competence. The team consisted o 14 teachers from 11 different countries and 167 students in an international educational context. Regarding the Portuguese participation, we have introduced the Area of Study namely Discovery in a class from the 7th grade students (23 students). Al the work was based in three premises: use Scratch online, Web 2.0 and ETwinning platform. Students from different countries have worked together to develop their own games using programming Scratch. During the project, partners collaborated using Web 2.0 tools and at the end, they have share their game and get feedback. This work identified the benefits and challenge of global education and intercultural interaction amongs students. Fourteen schools from 11 European countries have participated in this eTwinning project. Six schools had won the European quality eTwinning label. The methodology applied in this learning environment motivated the students and improved their learning process. It also contributed to a higher level o concentration and promoted collaborative learning. Additionally it facilitates creativity, dialogue and the overall relationship among students. The results demonstrate that teachers perceive eTwinning as contributing towards the enhancement and development of global education through intercultura interaction. The pedagogic model based on the collaborativ construction of knowledge was easily understood by the teachers.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975870","learning;collaborative learning;Scratch;education games developed;etwinning","Games;Education;Europe;Web 2.0;Collaboration;Programming profession","","1","","13","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Interaction in cyberspace and cognitive training stimulate the areas of attention and memory in elderly people","M. L. Kieling; A. Pasqualotti; H. M. P. T. Gil","Programa de Pós-Graduação em Envelhecimento Humano, Universidade de Passo Fundo, RS, Brasil; Programa de Pós-Graduação em Envelhecimento Humano, Universidade de Passo Fundo, RS, Brasil; Escola Superior de Educação, Instituto Politécnico de Castelo Branco, Castelo Branco, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The computer interaction may be an alternative to developing cognition in older people. The objective of the study was to evaluate the cognitive functions of elderly people who participated in interaction processes in a social network on the Internet. The research is a randomized, interventional and descriptive-analytical clinical type. The study sample consisted of 41 elderly women from Brazil. The elderly were assessed neuropsychologically before and after the intervention process. The Friedman test was used to analyze the data. The level of significance was p <; 0.05. The results indicated a significant improvement in the cognitive functions of attention and memory in intervention groups and cognitive deficits in the control group in the areas of perception, language and praxis. Cognitive training on social networks on the Internet can improve some cognitive functions of older people, contributing to active and quality age.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975871","Records — cognition;aging;Facebook;neuropsychological functions;Neupsilin","Facebook;Senior citizens;Training;Cognition;Internet;Instruments","","","","22","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Web localization: The Spanish SMEs as case of study","M. -D. Olvera-Lobo; J. Gutiérrez-Artacho","Department of Information and Communication, University of Granada, UGR, Granada, Spain; Department of Translation and Interpreting, University of Granada, UGR, Granada, Spain","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Constant changes in the economic environment, where globalization and the development of the knowledge economy act as drivers, are systematically pushing companies towards the challenge of accessing external markets. Web localization constitutes a new field of study and professional intervention. From the translation perspective, localization equates to the Web site being adjusted to the typological, discursive and genre conventions of the target culture, adapting that website to a different language and culture. This entails much more than simply translating the content of the pages. The content of a Web page is made up of text, images and other multimedia elements, all of which have to be translated and subjected to cultural adaptation. A case study has been carried out to analyze the current presence of localization within Spanish SMEs from the chemical sector. Two types of indicator have been established for evaluating the sample: indicators for evaluating company Web sites (with a Likert scale from 0-4) and indicators for evaluating Web localization (0-2 scale). The results show overall website quality is acceptable (2.5 points out of 4). The higher rating has been obtained by the system quality (with 2.9), followed by information quality (2.7 points) and, lastly, service quality (1.9 points). In the web localization evaluation, the contact information aspects obtain 1.4 points, the visual aspect 1.04, and the navigation aspect was the worse considered (0.37). These types of analysis facilitate the establishment of practical recommendations aimed at SMEs in order to increase their international presence through the localization of their Web sites.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975872","Web localization;enterprises;internationalization;Spanish SMEs;chemical sector","Companies;Chemicals;Economics;Globalization;Europe;Social network services","","1","","27","","13 Jul 2017","","","IEEE","IEEE Conferences"
"The influence of human factors on the software testing process: The impact of these factors on the software testing process","W. F. Gonçalves; C. B. de Almeida; L. L. de Araújo; M. S. Ferraz; R. B. Xandú; I. de Farias","Grupo de Pesquisa em Engenharia de Software - GRUPES, Centro Universitário Leão Sampaio - UNILEÃO, Juazeiro do Norte, CE, Brasil; Grupo de Pesquisa em Engenharia de Software - GRUPES, Centro Universitário Leão Sampaio - UNILEÃO, Juazeiro do Norte, CE, Brasil; Grupo de Pesquisa em Engenharia de Software - GRUPES, Centro Universitário Leão Sampaio - UNILEÃO, Juazeiro do Norte, CE, Brasil; Grupo de Pesquisa em Engenharia de Software - GRUPES, Centro Universitário Leão Sampaio - UNILEÃO, Juazeiro do Norte, CE, Brasil; Grupo de Pesquisa em Engenharia de Software - GRUPES, Centro Universitário Leão Sampaio - UNILEÃO, Juazeiro do Norte, CE, Brasil; Softex Recife, Recife, PE, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Software testing is a key process that ensures a reliable quality product, and like other activities in the development process, have a wide range of tools available, but still requires a lot of human work, where the final quality of the software can be impacted directly by several factors. In this sense, this study aims to identify the human factors (cognitive, operational and organizational) present in the test process and to define the influence of these factors during their execution. Thus, the article presents a study with quantitative methods and techniques of the survey type, in which 112 professionals from the test area participated in 17 Brazilian states. The results provide a set of human factors that correlate with the final quality of a software product or service.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975873","software testing;human factors;soft-ware quality","Human factors;Software testing;Software;Companies;Instruments;Reliability","","6","","22","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Ubiquitous meaningful learning: Practices in the urban context","J. A. Brito; R. Amorim; B. De Souza Monteiro; I. J. Melo Filho; A. S. Gomes; I. V. P. De Oliveira; L. da Rocha Seixas","IF Sert??o Pernambucano, Pernambuco, Brazil; Education Department, UNEB, Bahia, Brazil; UFERSA, Federal Rural University of Semiarid Region, Brazil; Instituto Federal de Educacao Ciencia e Tecnologia de Pernambuco, Recife, PE, BR; IF Sert??o Pernambucano, Pernambuco, Brazil; IF Sert??o Pernambucano, Pernambuco, Brazil; IF Sert??o Pernambucano, Pernambuco, Brazil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","7","Mobile and ubiquitous technologies allow new learning opportunities anytime and anywhere. In these types of learning with mobility, there are mechanisms that combine digital and real scenarios using mobile and ubiquitous technologies. However, few of them analyze the effectiveness of actual learning experiences. To address this problem, this study proposes an evaluative approach to learning in ubiquitous learning situations in an urban context. To evaluate the importance of learning, a two-month experiment was carried out in a professional course of a public school in Brazil. During this time, teachers and students participated in a ubiquitous learning situation, consisted of a platform called Youubi on their mobile devices. The results showed that the introduction of the integrated u-learning environment in everyday situations generated an involvement in the process of discoveries and associations with evidences of the real world of the apprentices, favoring the significant construction of knowledge.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975874","Ubiquitous Learning;Meaningful Learning;Learning Strategy;Urban Context;Youubi","Informatics;Androids;Humanoid robots;Instruments;Mobile communication;Geology;Mobile handsets","","","","17","","13 Jul 2017","","","IEEE","IEEE Conferences"
"The use of the Oslo handbook in innovative and technological business initiatives. Case: Business initiative Center Prendho ecuador","S. Ramón-Jaramillo; P. Sarango-Lalangui; A. Campoverde-Romero; J. Torres-Zambrano","Departamento Ciencias Empresariales, Universidad Técnica Particular de Loja, Loja, Ecuador; Departamento Ciencias Empresariales, Universidad Técnica Particular de Loja, Loja, Ecuador; Departamento Ciencias Empresariales, Universidad Técnica Particular de Loja, Loja, Ecuador; Departamento Ciencias Empresariales, Universidad Técnica Particular de Loja, Loja, Ecuador","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Innovation in Ecuador allows the change from an extractivist economy to a knowledge economy, the ""Secretaría Nacional de Educación Superior Ciencia, Tecnología e Innovación"" (Senescyt). It is responsible for evaluating the progress and process of innovation in the country. Annually, it carries out an evaluation of the incubators or centers of entrepreneurship promoted by the universities and in two years it has named to the Center Prendho sponsored by the ""Universidad Técnica Particular de Loja"" (UTPL), like the best incubator of companies with greater contribution to the system of entrepreneurships in the Ecuador. However, there are no studies to identify the type of innovation presented by the innovative technological companies that make up the outstanding incubator. From that perspective, research is being carried out to apply the Oslo Manual to Prendho's companies. Obtaining that the types of innovations that predominate are product and process and that the types of innovation less develop are marketing and organizational Innovation.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975875","Entrepreneurship;types of innovation;Ecuador;Oslo Manual;knowledge economy","Manuals;Technological innovation;Entrepreneurship;Companies;Visualization;Instruments","","","","18","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Social interactions in distance education: Development of a digital educational material","A. C. R. Ribeiro; A. H. S. Sonego; C. B. do Amaral; C. A. W. Torrezzan; L. R. Machado; P. A. Behar","Núcleo de Tecnologia Digital Aplicada à Educação (NUTED), Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, Brasil; Núcleo de Tecnologia Digital Aplicada à Educação (NUTED), Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, Brasil; Núcleo de Tecnologia Digital Aplicada à Educação (NUTED), Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, Brasil; Núcleo de Tecnologia Digital Aplicada à Educação (NUTED), Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, Brasil; Núcleo de Tecnologia Digital Aplicada à Educação (NUTED), Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, Brasil; Núcleo de Tecnologia Digital Aplicada à Educação (NUTED), Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","This work presents the planning, development and implementation of the SocioAVA digital educational material - Social Interactions in Virtual Learning Environments. This material is aimed at professionals working in Distance Education (DE) who are interested in discussing social interactions in the virtual. The objective is to discuss social interactions as an important factor to be included in pedagogical practices developed in Virtual Learning Environments (VEL). SocioAVA consists of four modules, bringing cases that can contextualize, discuss and exemplify social interactions in pedagogical practices in DE. In each module are explanatory texts and support materials such as videos, presentations, animations, audios, hypertexts, infographics, among others. To help in the discussion about the content in question, activities are also proposed in the form of challenges in order to problematize the topics addressed. For the development of SocioAVA digital educational material, an interdisciplinary team composed of educators, programmers, musicians and web designers was involved. The methodology adopted was ConstruMED in which it is focused on the construction of Digital Educational Materials (DEM) based on pedagogical design. This methodology is composed of five stages: Preparation, Planning, Implementation, Evaluation and Distribution. The application of DEM will occur in undergraduate and postgraduate courses in the area of Education. It is intended to test the operation of the material, its degree of adequacy to the target audience and level of achievement of the objectives, verifying the operation and to analyze if the DEM was in agreement with the technical, functional and didactic characteristics that are included in the project. It is understood that in DE is extremely important the appreciation of the student's role in learning, since at various moments is physically distant from the teacher and colleagues. In this way, the constant interaction between the actors of the VEL is fundamental for the pedagogical success in this modality.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975876","Social Interactions;Distance Education;Digital Educational Material","Education;Planning;Nanoelectromechanical systems;Videos;Animation;Visualization;Software","","","","9","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Towards a usability maturity model in mobile application development","N. H. Rodríguez; M. R. Carreira","Department of Computer Science and Engineering, University of Cádiz, Puerto Real, Cádiz, Spain; Department of Computer Science and Engineering, University of Cádiz, Puerto Real, Cádiz, Spain","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The growing demand of mobile applications in the market has raised questions in the software industry as to the most appropriate development methods to satisfy current software special characteristics. Numerous studies propose the adoption of agile methods as the most appropriate ones, given their flexibility to adapt to such a changing context. However, due to the highly evolutionary character of this type of environments, there is little scientific evidence to support a clear idea of how the development and management of these projects is carried out in organizations. The incorporation of maturity models in mobile application development would allow organizations to have a thorough knowledge of the subject and to carry out improvements in their development process. A fundamental aspect of the quality in mobile applications is usability, which can only be attained by introducing user-centered design criteria in the development process. In this paper, we set forth the development of a usability maturity model in the mobile application development process. We present the research methodology that we are developing along this line and the results obtained that justify the research.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975877","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975877","Maturity models;mobile application development;software process improvement","Capability maturity model;Mobile communication;Adaptation models;Systematics;Computational modeling;Usability","","","","44","","13 Jul 2017","","","IEEE","IEEE Conferences"
"The four faces of information visualization: A conceptual framework for a postgraduate program","M. do Carmo Botelho; E. T. Vilar; E. Cardoso; A. P. Martinho; P. D. de Almeida; L. M. Rodrigues; A. A. da Silva; S. Rodrigues","Escola de Sociologia e Políticas Públicas, Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal; Faculdade de Belas Artes, Universidade de Lisboa, Lisboa, Portugal; Escola de Tecnologias e Arquitetura, Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal; CIES-IUL, Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal; Faculdade de Belas Artes, Universidade de Lisboa, Lisboa, Portugal; Universidade dos Açores, IMAR - Instituto do Mar, Portugal; CIES-IUL, Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal; Faculdade de Belas Artes, Universidade de Lisboa, Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","4","The multidisciplinary nature of information visualization is today fairly consensual in both professional and academic communities: data analysis, information design, storytelling, among other subjects, are common drivers in this field. The systematic study of this cross-fertilization, patent in the way the concept's definition varies according to the perspective being adopted, represents an important and needed addition to the critical mass of a relatively recent area of knowledge. The proposal of a single unified definition of information visualisation being beyond the scope of this paper, it instead summons and discusses its multiple viewpoints to help designing a postgraduate program on the topic, aiming to simultaneously start an open debate as its implementation phase goes on and new questions are subsequently raised.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975878","Information visualization;Data analysis and visualization;Information design;Data journalism;Visual analytics","Data visualization;Data analysis;Visual analytics;Art;Tools","","","","27","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Data extraction and preparation to perform a sentiment analysis using open source tools: The example of a Facebook fashion brand page","A. Teixeira; R. M. S. Laureano","Lisboa, Portugal; Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Social Media is a subject that is being very discussed in the present. The increasing availability of internet and the growth of Social Media platforms drove organizations attention to Opinion Mining and Sentiment Analysis. One of the most popular Social Media Platform is Facebook. In this Social Media Platform users/consumers can express their feelings with comments or with emotion buttons. With the functionalities of Facebook, they can criticize, praise, suggest or expect. The user's interactions with a brand page as posts, likes, shares or comments are getting more relevance in present days. The analysed data can give to decision-makers new approaches to run their business, understand their brand value against the competitors or even understand better what are the evaluations of customers or potential customers about the brand products or services. The purpose of this paper is to explain how to extract and prepare data collected in Facebook using open-source tools to perform a Sentiment Analysis.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975879","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975879","Sentiment analysis;Social media;Facebook;Data extraction;Open source","Facebook;Sentiment analysis;Data mining;Organizations;Tools;Feeds","","5","","21","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Enabling distributed SME","H. Trovão; H. S. Mamede; M. M. da Silva","Universidade Aberta, Universidade de Lisboa, Lisboa, Portugal; INESC-TEC, Universidade Aberta, Lisboa, Portugal; Instituto Superior Técnico, Universidade de Lisboa, Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","8","In some industries, recruiting qualified resources can be a problem for SMEs, one option is to start a transformation process, and move from a traditional team to a distributed team, gaining access to a much larger base of possible human resources and business opportunities. Digital transformation can be used to help SMEs in taking the steps needed to become distributed companies. This paper shows how applying a lightweight TOGAF-based methodology to an ongoing digital transformation process, specifically targeting a SME information system, can create opportunities for the company.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975880","Distributed SME;Computer-Supported Cooperative Work;Digital Transformation;Enterprise Architecture","Companies;Servers;Information systems;Cloud computing;Tools;Linux;IP networks","","4","","8","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Real-time app development approach for indoor monitoring","N. Costa; J. C. Silva; J. L. Silva","Escola Superior de Tecnologia, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal; Escola Superior de Tecnologia DIGARC, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal; Madeira-ITI, Funchal, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","4","After a contextualization of mobile applications, this paper presents a approach for real-time mobile application development. Through the presented approach it is proposed to use different hardware components and technologies accessible in mobile devices, namely WIFI, GSM, sensors as well as colored Petri nets for modeling the behavior of the system.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975881","Mobile applications;behavioral models;Localization;Monitoring;Real-time","Monitoring;Real-time systems;Wireless fidelity;Bluetooth;Androids;Humanoid robots;GSM","","","","20","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Hospital occupation rate analysis of the Brazilian federal university hospitals through business intelligence","C. A. M. Noce; G. D. A. Nze; L. M. Brasil","Programa de Pós-Graduação em Engenharia Biomédica/PPGEB, Universidade de Brasília-UnB, Brasília, DF, Brasil; Programa de Pós-Graduação em Engenharia Biomédica/PPGEB, Universidade de Brasília-UnB, Brasília, DF, Brasil; Programa de Pós-Graduação em Engenharia Biomédica/PPGEB, Universidade de Brasília-UnB, Brasília, DF, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The hospital area is constantly in need of care and attention. Because of its urgencies, it has vulnerabilities and risks that hinder the quality of hospital management. Technological management tools are effective in improving processes and strategic administration because they provide information reliability. The aim of this work is to propose to the Brazilian Federal University Hospitals (FUH's) the use of an open source Business Intelligence (BI) tool, Pentaho, to analyze the Hospital Occupancy Rate (HOR) and support clinical decision making. This paper describes BI and Pentaho, as well as the main points of the E-EFI-01 efficiency documentation established by the National Agency of Supplementary Health (NASH), with emphasis on the hospital indicator Occupancy Rate. Through Pentaho, is made the data extraction and the transformation, as well as loading them into the Data Warehouse (DW), all based on a relational database of the Brazilian Hospital Services Company (BHSC). After that, dimensional cubes are created for the generation of graphic panels in dashboards. It can be seen that most BHSC hospitals are not yet adequately using their operational beds, being outside the goal established by NASH. Several steps are taken to achieve efficient hospital administration, but the joint working of Information and Communication Technology (ICT) solutions with the health area and its standards, provides a major step towards efficient hospital management.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975882","ICT;hospital management;BI;BHSC;hospital indicators","Hospitals;Business intelligence;Silicon;Data warehouses;Tools;Information and communication technology;Monitoring","","","","22","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Hotel typology based on information technology competency","A. L. Fernandes; B. Alturas; R. M. S. Laureano","Instituto Universitário de Lisboa (ISCTE-IUL), ISTAR-IUL, Lisboa, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL), ISTAR-IUL, Lisboa, Portugal; BRU-IUL, Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","This study aims to group hotels in terms of the level of IT competencies, and to characterize each group according to contingency factors (size, category, type of customer, among others) and the characteristics of the human resources that work in them. The study focuses on Portuguese hotel industry, based on a sample of 163 hotel professionals, across 3, 4 and 5 star hotels categories. The performance of a hierarchical grouping analysis using the Ward aggregation criterion allowed us to define three groups of hotels. The results show statistically significant differences between the groups in the level of IT competencies. The results of the group characterization present contradictions in relation to the literature, mainly in relation to the aspects of the category and the size of the hotels. In addition, the results show that the high level of IT skills can be closely related to the training and maturity of the professionals. This study helps to alert managers to the importance of integration between human resources and available IT.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975883","information technology Competency;hotel industry;contingency factors;cluster","Information technology;Industries;Nanoelectromechanical systems;Software;Hardware;Training;Postal services","","","","29","","13 Jul 2017","","","IEEE","IEEE Conferences"
"S.I. success models, 25 years of evolution","F. Bento; C. J. Costa; M. Aparicio","ISLA de Santarém, Instituto Politécnico de Santarém, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL), ISTAR-IUL, Portugal; Nova IMS, Universidade Nova de Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","This study intends to report a review of the literature on the evolution of the systems information success model, specifically the DeLone & McLean model (1992) during the last twenty-five years. It is also intended to refer the main critics to the model by the various researchers who contributed to its updating, making it one of the most used until today.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975884","Success Models;Information System Success;Imormation System Implementation","Context modeling;Face;Adaptation models;Information systems;System implementation;Investment;Software","","4","","59","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Gifts recommendation for mobile devices","R. P. da Costa; C. de Paula Pereira; E. D. Canedo","Faculdade UnB Gama (FGA), Universidade de Brasília (UnB), Brasília, DF, Brasil; Faculdade UnB Gama (FGA), Universidade de Brasília (UnB), Brasília, DF, Brasil; Faculdade UnB Gama (FGA), Universidade de Brasília (UnB), Brasília, DF, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The mobile application market and e-commerce sales have grown steadily, along with the growth of studies and product recommendation solutions implemented in e-commerce systems. In this context, this paper proposes a recommendation algorithm for mobile devices based on the COREL (Customer Purchase Prediction Model) framework. The proposed recommendation algorithm is a customization of the COREL framework, based on the complexity of the implementation associated with iOS mobile applications. Therefore, this work aims to customize a gift recommendation algorithm in the context of mobile devices using as main input the user preferences for the gifts recommendation in the Giftr application.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975885","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975885","Recommendation Algorithms;E-commerce;Mobile Software Development;iOS;Giftr","Context modeling;Predictive models;Mobile handsets;Software;Prediction algorithms;Software algorithms;Bayes methods","","","","12","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Proposal for a methodology for the adoption of the big data","D. H. Vizcaíno; W. N. Bernal","Universidad Simón Bolívar, Barranquilla, Colombia; Universidad del Norte, Barranquilla, Colombia","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The increasing amount of data generated every second of time and available from multiple sources and in various formats has generated new ways of dealing with them: Big Data. Methodologies and technologies have been developed to make good use of these data, but their adoption by organizations is complex in many respects. A review of the state of the art shows several models and frameworks where solutions are proposed to some of these aspects, in a punctual but not integral form. Therefore, it is proposed a methodology for the adoption of Big Data and a model of maturity for it.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975886","Big Data;Big Data Adoption Methodologies;Information Architectures","Big Data;Data models;Data science;Computational modeling;Data visualization;Adaptation models;Proposals","","","","25","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Photographic image representation — User perceptions","J. A. Januário; A. Oliveira","Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL), ISTAR-IUL, Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","This study seeks to assess the impact of photography and social networks, checking how the photographs online are perceived by users of social networks. With the growing use of digital devices with internet access alongside with the democratization of photography, in digital format, it has been noticed an increase in the amount of photographs available online through social networks where the common citizen becomes the creator of the message that was once in exclusive domain of traditional Media, using a visual and comprehensive language. Photography is a unique representation of reality conditioned by the moment and context in which it is produced and then presented. The theoretical framework addresses social networks as online communication concept and how it transforms social structures through the interaction between users. In the context of empirical research was applied a questionnaire asking 322 users of social networks in general. It check that users perceive the photographs with some frequency, enjoying and commenting on them, particularly when they involve the presence of close people (friends and family). In contrast, with regard to archiving and sharing of online photo, family members are less valued, it is more privileged associations with objects and landscapes. The use of social networks to see/perceive photography is motivated the direct functionality of these networks - facilitating, e.g., the mark of a like or comment - and the presence of people.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975887","Information;Internet;Photography;Social Network;User","Visualization;Photography;Internet;Face;Facebook;Electronic mail","","","","22","","13 Jul 2017","","","IEEE","IEEE Conferences"
"DICOM functionality assessment","P. Leite; S. Carvalho; P. Teixeira; Á. Rocha","Escola Superior de Tecnologia, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal; Escola Superior de Tecnologia, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal; Escola Superior de Tecnologia, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal; Departamento de Engenharia Informática, Universidade de Coimbra, Coimbra, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","4","There is a wide range of health-related subareas that need to be considered, such as primary care, continuing care, imaging, pharmacy, among others. For this purpose, specialized norms and protocols have been created in each of these areas. In the case of imaging there is DICOM (Digital Imaging and Communications in Medicine). To evaluate and improve the use of DICOM, in this work we will propose a method to evaluate its functionality, proposing the model for a questionnaire that will be useful for professionals in the field to characterize their level of functionality.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975888","Health Information Systems;Functionality Assessment;DICOM","DICOM;Picture archiving and communication systems;Informatics;Europe;Medical services","","2","","14","","13 Jul 2017","","","IEEE","IEEE Conferences"
