"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Customer feedback and Internet: Means used by the Portuguese enterprises","F. A. dos Santos Branco; J. L. B. Martins; R. M. R. M. Gonçalves","Department Engenharias, Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal; Department Engenharias, Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal; Department Engenharias, Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","5","In this paper we intend to present an analysis to the means of collecting customer feedback through the Internet. Holding the current customers, as well as attract new ones, has been a very relevant concern to many organizations. Knowing their customers opinion is a decisive part of the product/service development. Collecting customer feedback through the Internet is considered to be simpler and economical when comparing to the traditional means of collecting customer feedback. This work is the result of a study that identified the means of collecting customer feedback present in the websites of the biggest Portuguese SMEs and biggest Portuguese enterprises in business volume.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263093","feedback;Internet;clients","Internet;Electronic mail;Monitoring;Facebook;Organizations;Blogs","","","","16","","30 Aug 2012","","","IEEE","IEEE Conferences"
"A GIS Web with integration of sheet and soil databases of the Brazilian Cerrado","H. V. Olivera; M. Holanda","Departamento de Ciência da Computação, Universidade de Brasília, Brasilia, Brazil; Departamento de Ciência da Computação, Universidade de Brasília, Brasilia, Brazil","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","New challenges for the management of environmental data require interoperability, integration and the sharing of data. This article presents a SIG Web based on service oriented architecture for the integration of data bases related to data on soil and sheet collected in the Brazilian biomass. In the architecture proposed for the development of the SIG, the concept of ontology was used to support the problem of semantic heterogeneity in distinct databases.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263094","Palavras Chave — Arquitetura Orientada a Serviços;SIG Web;Ontologia;Interoperabilidade e integração de dados","Biological system modeling;Unified modeling language;Service oriented architecture;Databases;Soil;Visualization","","","","24","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Poor quality of Hospital Information Systems audit trails","I. Boldt; L. Lapão; P. P. Rodrigues; A. Freitas; R. Cruz-Correia","CINTESIS-Centre Research in Health Technologies and Information Systems, Faculty of Medicine, University of Porta, Portugal; CINTESIS-Centre Research in Health Technologies and Information Systems, Faculty of Medicine, University of Porta, Portugal; CINTESIS-Centre Research in Health Technologies and Information Systems, Faculty of Medicine, University of Porta, Portugal; CINTESIS-Centre Research in Health Technologies and Information Systems, Faculty of Medicine, University of Porta, Portugal; CINTESIS-Centre Research in Health Technologies and Information Systems, Faculty of Medicine, University of Porta, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Although IT governance practices (like ITIL, which recommends on the use of Audit Trails (AT) for proper service level management) are being introduced in many Hospitals to cope with increasing levels of information quality and safety requirements, the standard maturity levels of hospital IT departments is still not enough to reach the level of frequent use of AT. This paper aims to address the issues related to the existence and quality of AT in Hospital Information Systems (HIS). A total of 5 hospitals participated in the study (4 CIO interviews and 7 AT from 4 hospitals). Very few AT are known to exist in these hospitals (about 1 per hospital in an estimate of 21 existing IS). The existing AT has poor quality (garbled, incomplete and misformatted information). CIOs should be much more concerned with the existence, quality and maintenance of AT. Recommendations include server clock synchronization, using advanced AT visualization tools, using also real-time auditing tools, and periodically audit the access to all data of a random patient.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263095","Traceability;Patient records;IT governance;Audit Trail","Hospitals;Picture archiving and communication systems;Information systems;Radiology;Interviews;Data mining","","1","","27","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Online project management architecture II","M. Wiboonrat","College of Graduate Study in Management, Khon Kaen University, Bangkok, Thailand","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","5","Multiple project environments are confronting a growing complexity with higher uncertainties and taut restrictions. A challenge in this research is problems and constraints of project risk management subject to sharing materials, equipments' allocation, skilled resources, and integrity information across concurrent multi-projects when project management is schedule-driven, often change requirements, cost overrun, and resource capacity is completely committed. Therefore, it is very important for an organization to enhance the online project management (OPM) in the process of implementing project management. This research proposes cloud OPM with project risk management as system dynamic approach to manage and control of concurrent construction projects. The fact findings are fast problem responses to change requirements, integrity information, costs reduction on material ordered, efficient resource relocation, economical communication, and increased project completion ratio.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263096","Online Project Management;Risk Management;Decision Support System;Document Information Systems","Project management;Risk management;Materials;Companies;Information systems;Software","","","","15","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Towards an ontology network for conceptualizing e-assessment domain","L. Romero; M. Gutierrez; M. L. Caliusco","Facultad de Ingeniería y Ciencias Hídricas, Universidad Nacional del Litoral, Santa Fe, Argentina; CIDISI Research Center, UTN-Facultad Regional Santa Fe, Santa Fe, Argentina; CIDISI Research Center, UTN-Facultad Regional Santa Fe, Santa Fe, Argentina","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","7","With the advance in the Semantic Web and the technologies for its realization, approaches that use ontologies for different purposes in the context of e-assessment have emerged. One of these purposes is the use of ontologies as a mean of providing a structure to guide the automated design of assessments. Despite of the effort done in this direction, there is still a lot of work to be done due to the most of the approaches have proposed individual ontologies that model only a part of the assessment domain. This paper presents an ontology network, called AONet, that conceptualizes the e-assessment domain with the aim of supporting the semiautomatic generation of it, taking into account not only technical aspects but also pedagogic.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263097","e-assessment;ontology network;e-learning","Ontologies;Instruments;Semantics;Standards;Context;Electronic learning;OWL","","1","","18","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Integrating QR codes in a blended context-oriented mobile learning model: A proposal","C. Amaral; F. Moreira","Departamento de Inovação, Ciência e Tecnologia, Universidade Portucalense, Porto, Portugal; Departamento de Inovação, Ciência e Tecnologia, Universidade Portucalense, Porto, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","4","Technologies are creating learning opportunities that challenge traditional educational institutions. Students use mobile technologies outside the classroom but aren't allowed to use them inside. Learning through mobile devices, known in literature as mobile learning (m-learning), highlights the acquisition of context-oriented contents. One of the promising technologies to be used for this goal is a variant of barcodes; quick response codes (QR-codes). In the suggested learning system, QR codes will allow an automatic authentication on moodle platform by the student through his profile and his mobile device. These codes enclose the necessary information to connect the context-oriented materials and the learning places. Each student follows guidelines with the instructions of the learning places to visit, informing about the QR codes to decrypt. The detected information is sent to the moodle platform asking for the context-oriented learning material. A case study will be conducted to show the degree of efficiency and effectiveness of its use and relevance in the teaching-learning process.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263098","Códigos QR;mobile learning;dispositivos móveis;autenticação;ensino/aprendizagem","Mobile communication;Context modeling;Authentication;Computational modeling;Mobile handsets;Education;Google","","","","27","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Medical algorithms in breast pathology — An implementation and evaluation","T. -V. Cláudia; S. -C. Tiago; F. José; C. -C. Ricardo","Health Information and Decision Sciences, Faculty of Medicine, University of Porta, Porto, Portugal; Health Information and Decision Sciences, Faculty of Medicine, University of Porta, Porto, Portugal; Breast Center, Hospital S. João, Porto, Portugal; Center for Research in Health Technologies and Information Systems, University of Porta, Porto, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Medical Algorithms (MAs) are tools (any computation, formula, survey or look-up table) that aid physicians in clinical decision making. A central Portuguese hospital has a Virtual Electronic Patient Record that includes a Breast Pathology module (VCBreastCare) being used for the last 3 years. Aim. We aim to (1) select and implement MAs in VCBreastCare and (2) evaluate the use of these by its' users. Methods. First, a list of algorithms was retrieved through a site search in The Medical Algorithm Project (Medal), and experts selected 13 medical algorithms. An extra algorithm considered important that was not in Medal was included. A questionnaire to evaluate the importance of each of the 14 MAs was applied to the VCBreastCare users and the 3 most important MAs were implemented using Web technologies. The evaluation of their use was performed by another questionnaire and by analyzing the MAs usage logs during the first 3 months. Results. MAs for “Family History”, “Breast Biopsy” and “TNM Classification” were implemented and made available in September 2011. Although the physicians initially considered MAs important, they did not use them significantly (<; 1% of patients). Discussion. The low usage rate was disappointing when compared with their initial motivation. Four explanations/measures can now be proposed: (1) due to the high quality of the health professionals involved MAs are simply not useful, (2) the selected MAs were not the most appropriate, and so new MAs will be implemented, (3) automate MAs, thus the result is automatically calculated and alerts are displayed indicating consults or exams that patient should do, or (4) users will be forced to use the MAs by incorporating them in the patient record.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263099","medical algorithms;breast pathology;evaluation","Classification algorithms;Algorithm design and analysis;Medical diagnostic imaging;Breast cancer;Breast biopsy","","","","19","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Web-enabled decision support systems for precision viticulture","M. A. M. Tardío; L. J. A. Rosado; G. O. Bellot","University of Extremadura, Merida, Spain; University of Extremadura, Merida, Spain; University of Cadiz, Cadiz, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Last years the introduction of technology in agriculture and viticulture improved management processes and agricultural production. Precision viticulture aims to correctly handle the inherent variability of crops, increase profit and reduce environmental impact. Their use depends on technological advances such as wireless sensor networks and decision support systems, which should help the grower in making decisions on issues such as application of inputs, control of irrigation or pest control. This paper is a review of techniques for design and development of Web-Enabled Decision Support Systems that show the importance of these technologies in development of current information systems in this field. Finally, it includes a proposal for service-oriented software architecture for the design of a system for decision support systems for precision viticulture. Finally, include a proposal for Event-Driven software Architecture to design a decision support system in the field of precision viticulture.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263100","viticultura de precisión;DSS;WSN;SOA;servicios web","Decision support systems;Wireless sensor networks;Service oriented architecture;Monitoring;Semiconductor optical amplifiers;XML","","","","35","","30 Aug 2012","","","IEEE","IEEE Conferences"
"A QoS solution for three-dimensional Full-HD H.264/MVC video transmission over IP networks","D. M. Bento; J. M. Monteiro","Departamento de Engineering Eletrotécnica, Instituto Superior de Engenharia, UAlg, Faro, Portugal; Instituto Superior de Engenharia, UAlg, Faro, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Tridimensional video streaming has recently drawn significant attention from users and content providers. This has led to an implementation of 3D transmission over IP networks that extend the legacy 2D solution to support multiple views within each image. More recently, a Multiview Video Coding amendment of the H.264 standard has been approved which, among other applications, is being used on the encoding of 3D content in Blu-ray discs. This latter solution has shown to be capable of improving the compression ratio when compared with the Side-by-Side encoding, by exploring inter-view redundancies. In this paper, we evaluate the challenges of encoding and transmitting 3D content in MVC, for Full HD content distribution over IP networks. We also design and evaluate a Weighted RED queuing mechanism for QoS capable networks based on the MVC structure is capable of improving the quality of the received video.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263101","H.264 Multi-View Video Coding (MVC);3D video transmission;High-Definition","Streaming media;Encoding;Video sequences;Quality of service;High definition video;Decoding;Receivers","","1","1","10","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Validation of the Electronic Portfolio Student Perspective Instrument: A study with Portuguese secondary school students","M. E. Monteiro; G. L. Miranda","Agrupamento de Escolas de S. João da Talha, Lisboa, Portugal; Instituto de Educação da Universidade de Lisboa, Lisboa, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","One of the potentials of regular use of computers and the Internet in the classroom is the development of ePortfolios. The use of this instrument is now considered relevant as a method of teaching, learning and assessment. The implementation of ePortfolios, performed by students in an educational context, can contribute to improving the quality of their learning and favors self-regulation, since it is based on reflection on their work. It is therefore important to build and/or adapt tools that allow us to accurately measure these dimensions, since the use of the Internet in formal learning is increasingly common. In this paper we present the results of a study on the implementation, analysis and discussion of how students engage in learning and foresee ePortfolios as a learning resource. We refer to the grounds and procedures adopted in the adaptation of the questionnaire - Electronic Portfolio Student Perspective Instrument (EPSPI) designed by Ritzhaupt, Singh, Seyferth and Dedrick in 2008, translated from the original version in English to the Portuguese and we also refer to the psychometric properties of sensitivity, reliability and validity.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263102","ePortfolio;instrument development;student perspectives;factor analysis","Instruments;Portfolios;Educational institutions;Reflection;Standards;Internet","","","","23","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Social interactions around public transportation","S. Machado; R. José; A. Moreira","Centro Algoritmi, University of Minho, Guimaraes, Portugal; Centro Algoritmi, University of Minho, Guimaraes, Portugal; Centro Algoritmi, University of Minho, Guimaraes, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","In this work, we explore how information services can be used to improve the travel experience in public transportation and reduce the perceived travel time. More specifically, we describe the creation of a mobile application for assisting passengers, which explores the integration of social networking features into the traveling experience. The overall objective is to understand how social networking concepts can become part of the travel experience and enrich that experience in a way that allows passengers to reduce the ""psychological travel time"" and to change the perception of waiting. We have conducted a focus group with 10 participants to elicit new forms of interaction within the transportation system and uncover new directions for integrating social network concepts. We have implemented some of them in our own mobile app for public transportation and shown how they can be combined with the more informative side of those applications.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263103","public transportation;social network;entertainment","Transportation;Mobile communication;Social network services;Games;Mobile computing;Psychology;Context","","","","10","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Implementing a regional spatial data infrastructure based on free software","L. Oliveira; A. Rocha; A. Coelho; L. Dias; A. Rodrigues; M. Sousa; D. Silva","INESC TEC (anteriormente INESC Porto), Porto, Portugal; INESC TEC (anteriormente INESC Porto), Porto, Portugal; INESC TEC (anteriormente INESC Porto), Porto, Portugal; INESC TEC (anteriormente INESC Porto), Porto, Portugal; INESC TEC (anteriormente INESC Porto), Porto, Portugal; CIM do Ave, Guimaraes, Portugal; CIM do Ave, Guimaraes, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","5","Spatial data infrastructures (SDI) are extremely important in order to combine the technical and organizational elements required to promote the use of territory-based information in an interoperable way. In fact, geographic information has unique intrinsic features, which makes it a natural indexing mechanism for spatial data. Due to its high cost and upgrade dynamics, this information should be available for reuse and should be managed and maintained by those responsible for producing it as part of management interventions in the territory. Therefore, it is important that different spatial data infrastructures, developed at different hierarchical levels, coexist and communicate in an interoperable way so that they can constitute a spatial basis of reference that facilitates the integration with other sectorial applications. This ongoing work proposes the implementation of a regional spatial data infrastructure based on free software, in compliance with the principles of the EU INSPIRE Directive and with the OGC standards.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263104","Spatial Data Infrastructure;Geographic Information System;Local and regional Administrations;INSPIRE Directive;Free Software;OGC Standards","Software;Standards;Europe;Spatial databases;Computer integrated manufacturing;XML;Abstracts","","","","6","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Linked Data methodologies for managing information about television content: Applying Linked Data principles in the OntoTV system, in order to improve the collection processes and the way television information is accessed","J. L. Redondo-García; V. Botón-Fernández; A. Lozano-Tello","Quercus Software Engineering Group, Escuela Politécnica, Universidad de Extremadura, Caceres, Spain; Quercus Software Engineering Group, Escuela Politécnica, Universidad de Extremadura, Caceres, Spain; Quercus Software Engineering Group, Escuela Politécnica, Universidad de Extremadura, Caceres, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","OntoTV is a television information management system designed for improving the quality and quantity of the formation available in the current television platforms. In order to achieve this objective, OntoTV (1) collects the information offered by the broadcasters, (2) integrates it into a ontology-based data structure, (3) extracts extra data from alternative television sources, and (4) makes possible for the user to perform queries over the stored information. This document shows the way Linked Data methodologies have been applied in OntoTV system, and the improvements in the data consumption and publication processes that have been obtained as result. By the one hand, the possibility of accessing to information available in the Web of Data has made possible to offer more complete descriptions about the programs, as well as more detailed guides than those obtained by using classic collection methods. On the other hand, as the information of the television programs and channels are published according to the Linked Data philosophy, it becomes available not only for OntoTV clients, but also for other agents able to access Linked Data resources, who could offer the viewer more fresh and innovative features.","2166-0735","978-989-96247-7-1","10.9781/ijimai.2012.165","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263105","television;Linked Data;OntoTV;ontology;consuming;publishing","Resource description framework;TV;Irrigation;Silicon compounds;HTML;Portals;Motion pictures","","","","9","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Curricular integration of ICT in non-university education levels: Model of adjustment and roadmap","L. V. Crespo; M. P. Cota","Departamento de informática, Universidad de Vigo, Vigo, Spain; Departamento de informática, Universidad de Vigo, Vigo, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","In the context of non-university regulated education, from a detailed work we have done, we found the problem that there are a curriculum to teach and there are, also, some ICT resources that we can be used for teaching such content, or pretensions to design ICT resources for them, but there is no nothing to link the contents of the different areas, of the curriculum, with ICT resources is to design for themselves and with existing resources. This article proposes a solution using a model of curricular integration of ICT, characterized by providing the necessary adjustment between software and ICT resources and curriculum. The model supports a technology solution from a catalog of curricular educations intentions related to ICT (CIEC-tic), from which it enables the modeling of Didactic Units, so as to integrate the resources of the Learning Object Repository by a curricular focus mainly. It explains the model and proposes a roadmap for the same.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263106","e-learning;ICT curricular integration;digital literacy;learning activities;learning objects;modeling learning units","Education;Software;Catalogs;Instruments;Taxonomy;Computers;Computational modeling","","","","14","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Iberia 2.0: A way to leverage Web 2.0 in organizations","J. Martins; R. Gonçalves; J. Pereira; M. Cota","Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal; Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal; Universidade de Trás-os-Montes e Alto Douro, Vila Real, Portugal; Departamento de Informática, Universidade de Vigo, Vigo, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","7","The Internet and specially the Web 2.0, when combined with the organizations business processes and used in their e-business initiatives, may bring an enormous set of competitive advantages. Despite the slow pass at which the organizations are incorporating Web 2.0 in their business initiatives, these actions are still being made without following any methodology or set of guidelines, thus resulting in inconstant return of investment. With this in mind, we present a project that, by analyzing and studying several case studies, aims on achieving a methodology or a set of guidelines that allow organizations to better plan and execute their Web 2.0 business initiatives.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263107","e-business;Web 2.0;Iberia;Organizations","Internet;Organizations;Europe;Guidelines;Abstracts;Investments","","","","37","","30 Aug 2012","","","IEEE","IEEE Conferences"
"AVIP service portal of UNED","C. Rodrigo; V. Alonso; N. Vázquez; M. Santos; M. Novo; D. Gago; M. Vázquez; J. García; D. Martínez","Universidad Nacional de Educacion a Distancia, Madrid, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain; INTECCA-Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","This paper discusses the progress in the management interface and access to AVIP (Audiovisual technology over IP) of UNED (National University of Distance Education). The new Website ensures more accessible and easier access to services. This Site is focused on the Virtual Classroom Videoconferencing, Virtual Classroom Webconferencing and Digital repository (Campus Channel).","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263108","portal;service;web conference;virtual;cloud","Portals;Electronic learning;Computational modeling;Adaptation models;Cloud computing;Silicon;Streaming media","","","","15","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Applying PMBOK® to teaching management in universities","A. Mas; A. L. Mesquida; J. M. Gilabert","Universitat de les Illes Balears, Palma de Mallorca, Spain; Universitat de les Illes Balears, Palma de Mallorca, Spain; Universitat de les Illes Balears, Palma de Mallorca, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","6","Project management is a discipline with an established and consolidated body of knowledge which is collected in different models and standards. It is applicable in many professional areas. This article presents the results of an educational innovation project that has consisted in adapting some of the project management best practices to the organization and teaching of university courses in the European Higher Education Area (EHEA). A guide to support teaching management has been developed and a set of materials to facilitate the implementation of different processes has been designed. Moreover, a website has also been developed to share all the generated resources, to collect the experiences and suggestions from teachers and to provide feedback for continually improving the whole cycle.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263109","Project management;PMBOK®;Teaching management;Educational innovation","Portals;Monitoring;Project management;Materials;Blogs;Educational institutions","","2","","5","","30 Aug 2012","","","IEEE","IEEE Conferences"
"iFarm — Business model for online tracking of farms","J. Donário; O. Furtado; A. Ruela; H. Guerra; L. M. Gomes; A. Mendes","Centro de Matemática Aplicada e Tecnologias de Informação (CMATI)-Departamento de Matemática, Universidade dos Açores, Acores, Portugal; Centro de Matemática Aplicada e Tecnologias de Informação (CMATI)-Departamento de Matemática, Universidade dos Açores, Acores, Portugal; Centro de Matemática Aplicada e Tecnologias de Informação (CMATI)-Departamento de Matemática, Universidade dos Açores, Acores, Portugal; Centro de Matemática Aplicada e Tecnologias de Informação (CMATI)-Departamento de Matemática, Universidade dos Açores, Acores, Portugal; Centro de Matemática Aplicada e Tecnologias de Informação (CMATI)-Departamento de Matemática, Universidade dos Açores, Acores, Portugal; Centro de Estudos de Economia Aplicada do Atlântico (CEEAplA)-Departamento de Matemática, Universidade dos Açores, Acores, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","4","This paper presents the iFarm project, which seeks to provide an interactive experience of support and monitoring small and medium-sized farms, including small animals growth. In this sense, it is presented and discussed a business model suitable to the iFarm concept, based in the models of e-commerce B2B and B2C. We also describe the information system to support this business model, as well as the planning for its construction and development. Finally, some directions for further developments of the iFarm concept are introduced.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263110","Rastreabilidade;comércio eletrónico;empreendedorismo","Monitoring;Internet;Software;Europe;Hardware;Risk management","","","","14","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Persistence framework for Object-Relational Database","C. A. Rombaldo; S. N. A. de Souza; L. S. de Souza","Escola Politécnica da Universidade de São Paulo, Sao Paulo, Sao Paulo, Brazil; Escola Politécnica da Universidade de São Paulo, Sao Paulo, Sao Paulo, Brazil; Faculdade de Tecnologia (FATEC), Carapicuiba, Sao Paulo, Brazil","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","7","Persistent Frameworks have been used to aid developers, managing all access to DBMS. This kind of tool maps objects from OO applications to relational databases. Besides, allow developers to persist objects without solid knowledge about DBMSs and specific languages, making better the developers' productivity, mainly when different DBMS is used. On the other hands, since 1999 the SQL specification has introduced new features to manipulate objects in relational databases which since then has been called Object-Relational Database (ORDB). At present, many DBMS offer resources to manipulate objects in database, but the most of the application developers just map class to relations tables, failing to exploit the strength of O-R model. The lack of the tools that aid the project of database contributes to this situation. Considering the vantages of use of the persistent frameworks and the ORDBs, this article introduces the O-ODM (Object-Object Database Mapping) a persistent framework for relational object databases.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263111","Object-Relational Databases;Persistence Framework;Java Annotations","Java;Unified modeling language;XML;Layout;Computer aided software engineering;Relational databases","","","","15","","30 Aug 2012","","","IEEE","IEEE Conferences"
"A semantic search engine: Olympic women: Web semántica: “Mujer Olímpica”","R. V. Caridad; A. A. Raya; G. S. de Tangil; A. R. Garnacho","Departmento Informática, Universidad Carlos III de Madrid, Madrid, Spain; Departmento Informática, Universidad Carlos III de Madrid, Madrid, Spain; Departmento Informática, Universidad Carlos III de Madrid, Madrid, Spain; Departmento Informática, Universidad Carlos III de Madrid, Madrid, Spain","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","4","This Project aims to promote women's sports through technology platforms such as Web 3.0. To do this, a semantic search algorithm has been developed to search for news about achievements of Spanish female athletes, in Olympic and Paralympic disciplines. All collected pieces of news are processed for later viewing in a web platform.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263112","Search algorithm;semantic analyzer;achievements of women's sports;automatic web platform","Visualization;Semantics;Silicon compounds;Google;Resource description framework;Search engines","","","","10","","30 Aug 2012","","","IEEE","IEEE Conferences"
"Technology strategies in the process of student retention and efficiency of academic management","R. H. Pereira; M. J. Castro","Instituto Superior de Contabilidade e Administração do Porto, Matosinhos, Portugal; Instituto Superior de Contabilidade e Administração do Porto, Matosinhos, Portugal","7th Iberian Conference on Information Systems and Technologies (CISTI 2012)","30 Aug 2012","2012","","","1","5","This article discusses the application of Information and Communication Technologies and strategies for best practices in order to capture and maintain faculty students' attention. It is based on a case study of ten years, using a complete information system. This system, in addition to be considered an ERP, to support the activities of academic management, also has a strong component of SRM that provides support to academic and administrative activities. It describes the extent to which the presented system facilitates the interaction and communication between members of the academic community, using the Internet, with services available on the Web complementing them with email, SMS and CTI. Through a perception, backed by empirical analysis and results of investigations, it demonstrates how this type of practice may raise the level of satisfaction of the community. In particular, it is possible to combat failure at school, avoid that students leave their course before its completion and also that they recommend them to potential students. In addition, such a strategy also allows strong economies in the management of the institution, increasing its value. As future work, we present the new phase of the project towards implementation of Business Intelligence to optimize the management process, making it proactive. The technological vision that guides new developments to a construction based on Web services and procedural languages is also presented.","2166-0735","978-989-96247-7-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263113","Retention;BI;ERP;SRM;e-learning","Electronic learning;Bismuth;Communities;Business;Internet;Electronic mail;Face","","","","11","","30 Aug 2012","","","IEEE","IEEE Conferences"
