"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The Maturity and Efficiency of IT Governance Processes Based on Cobit 5: A Case of a Health Sector Organization in Portugal","Y. T. Sebastiáo Carolino; S. Rodrigues Nunes","Universidade de Lisboa Instituto Superior de Economia e Gestao, Lisboa, Lisboa, PT; Universidade de Lisboa Instituto Superior de Economia e Gestao, Lisboa, Lisboa, PT","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","7","IT governance is a theme that has been in every day's business. Organizations are more interested in this area because they are concerned with value creation for their stakeholders and meeting their needs. IT governance is supported by a number of frameworks that help organizations reach their goals. The objective of this topic was based on a study to understand in detail the project of adoption of the Cobit 5 in an organization of the health sector in Portugal. The company chosen for the case study is SPMS (Shared Services of the Ministry of Health). This project aims to adopt Cobit 5 for issues of governance and management of Health Systems in order to promote continuous improvement in the health information ecosystem (eSIS) in which a set of initiatives are being implemented and risk management and information security are the most critical areas of this project and constitute the main area under analysis of this study.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760913","IT Governance;Information Technologies;Cobit 5;Risk Management;Information Security;Cybersecurity;Service and Support Management;Health;Enterprise Architecture","Stakeholders;ISO Standards;Organizations;Electronic healthcare;Risk management;Information security","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Assistance application of people with cognitive disabilities in tasks for their social inclusion","L. Cuascota; L. Guevara; R. Cueva; F. Tapia; G. Guerrero","Dep. Ciencias de la Computación, Universidad de la Fuerzas Armadas ESPE, Sangolquí, Ecuador; Dep. Ciencias de la Computación, Universidad de la Fuerzas Armadas ESPE, Sangolquí, Ecuador; Dep. Ciencias de la Computación, Universidad de la Fuerzas Armadas ESPE, Sangolquí, Ecuador; Dep. Ciencias de la Computación, Universidad de la Fuerzas Armadas ESPE, Sangolquí, Ecuador; Dep. Ciencias de la Computación, Universidad de la Fuerzas Armadas ESPE, Sangolquí, Ecuador","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","7","People with intellectual disabilities receive education in special centers, however, many of these centers do not have the current technological means to strengthen the teaching methodology and support them within the labor field. The present research work has as its proposal the development of a tool for Android smartphones designed to help people with cognitive disabilities in tasks for their social inclusion using Beacon technology to locate the positioning of the user and evaluate its functioning within a center educational. The result of the evaluation was that the application called Tk-Helper managed to reduce the time, errors, help and assistance in the tasks of a certain activity that each user performed.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760732","mobile application;beacons;bluetooth;positioning;cognitive disability;motor skills","Task analysis;Smart phones;Proposals;Mobile applications;Employment;Prototypes;Education","","1","","18","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Evaluating a model-based software testing approach in an industrial context: A replicated study","A. Berdasco; A. Martínez; C. Quesada-López","Universidad de Costa Rica, San Jose, San JosÃ©, CR; Universidad de Costa Rica, San Jose, San JosÃ©, CR; Universidad de Costa Rica, San Jose, San JosÃ©, CR","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","7","Software organizations are continuously looking for techniques to increase the effectiveness and efficiency of their testing processes. Model-based testing (MBT) is an approach that automates the design and generation of test cases based on a model that represents the system under test. MBT can reduce the cost of software testing and improve the systems quality. However, the introduction of the MBT approach could be complex for software development teams in the industry. This paper replicates a previous study that evaluated the use of MBT by software engineers in an industrial context. The goal of this replication is to evaluate the feasibility and acceptance of the MBT approach from the perspective of quality engineers testing a software application in the industry. We conducted a case study with four quality assurance engineers who modeled one module of the system under test, and then generated and executed a set of test cases using an MBT tool. Participants were able to use MBT to model and test the software system and provided several insights about the challenges and opportunities of using this approach.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760648","model-based testing;software testing;industrial report;replication;empirical study","Software;Computational modeling;Context modeling;Software testing;Silicon compounds;Information systems","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Analysis and estimation of passenger drop-off point in public transport systems: Case study: Montevideo-Urugua","H. Garbarino-Alberti; E. Clavijo","Universidad ORT Uruguay, Montevideo, UY; Universidad ORT Uruguay, Montevideo, UY","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","This paper presents the results obtained by implementing one of a set of analyzed alternatives to estimate the drop-off point in public transport. Analyzed data was provided by the Municipality of Montevideo (Uruguay) and the results were compared with those obtained in the “Mobility Survey of the Montevideo metropolitan area”, validating the reached solution.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760679","public transport;automatic data collection systems;origin-destination matrix;validation","Data collection;Software;Silicon;Estimation;Urban areas;Postal services","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Integration of Business Intelligence with e-commerce","T. Ferreira; I. Pedrosa; J. Bernardino","Polytechnic of Coimbra, ISEC, Institute of Engineering of Coimbra, Coimbra, Portugal; ISCAC, Instituto Universitário de Lisboa (ISCTE-IUL) ISTAR-IUL, Portugal; Polytechnic of Coimbra, Institute of Engineering of Coimbra, Coimbra, Portugal","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","7","The growth of online shopping has allowed e-commerce to become a usual concept. However, companies still have little knowledge about their customers and the most appropriate and effective processes to create a perfect fit between costumers' needs and companies' interests. To solve this problem, it is important to join e-commerce with Business Intelligence (BI). This paper provides a survey of the most popular business intelligence and e-commerce open source platforms and proposes an architecture to combine e-commerce with business intelligence. We study Pentaho and SpagoBI business intelligence platforms and Magento and OpenCart e-commerce platforms. An integration model of e-commerce and BI platforms is also proposed using an API and communication mechanisms.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760992","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760992","business intelligence platforms;e-commerce platforms;open source software;competitive advantage","Business intelligence;Companies;Data mining;Tools;Internet","","5","","29","","15 Jul 2019","","","IEEE","IEEE Conferences"
"The role of visual aesthetics in the acceptance of information systems","G. Morales-Loyola; J. Alfaro-Pérez; P. Ramírez-Correa; E. E. Grandón; S. Araya-Guzmán","Universidad Catolica del Norte, Antofagasta, CL; Universidad Catolica del Norte, Antofagasta, CL; Universidad Catolica del Norte, Antofagasta, CL; Universidad del Bio Bio, Concepcion, CL; Universidad del Bio Bio, Concepcion, CL","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","4","Based on visual aesthetics and the Delone and McLean model, the purpose of this article is to explore the role of visual aesthetics in the success of the information systems, reviewing the relationship between this aspect and global satisfaction. The results indicate that exist a relation between the visual aesthetics and global satisfaction, system quality and information quality. A direct, positive and statistically significant relationship is identified between visual aesthetics and global satisfaction; however, its indirect effect, through information quality and system quality, is superior.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760863","visual aesthetics;user satisfaction;student information systems","Visualization;Information systems;Silicon;Media;Silicon compounds;Software","","1","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"StartProject: Project Management Model. A Study Case","R. García; X. Guerrón; G. Conrado; F. De La Cruz; P. Quiroz-Palma; D. Soto","Fiscalía General del Estado, Quito, Ecuador; Universidad Central del Ecuador, Quito, Pichincha, EC; Universidad Central del Ecuador, Quito, Pichincha, EC; Pontificia Universidad Catolica del Ecuador, Quito, Pichincha, EC; Universidad Laica Eloy Alfaro de Manabi, Manta, ManabÃ­, EC; Universidad Laica Eloy Alfaro de Manabi, Manta, ManabÃ­, EC","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","7","Project management is a very important process for organizations, it covers the organization as a whole. Hence, good management of technology projects impacts the aims of Information Technology and Corporate Governance. In this paper we make a study of the current situation and a comparative study of the most relevant project methodologies, and finally we propose an Information Technology Project Management model for the Office of the “Fiscalía General del Estado” (FGE), with which the regulatory compliance and the internal management of the organization.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760851","project management;PRINCE2;pmbook;metric v3","Project management;Planning;Process control;Monitoring;Organizations;Software;Standards organizations","","1","","18","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Free and open source bibliometric study","D. Silva; M. Aparicio; C. J. Costa","Instituto Universitario de Lisboa (ISCTE-IUL) ISTAR-IUL; Information Management School (Nova IMS), Universidade Nova de Lisboa, Instituto Universitario de Lisboa (ISCTE-IUL) ISTAR-IUL, Portugal; Universidade de Lisboa, Lisboa, Lisboa, PT","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","Open source software has gained increasing relevance in the organizational and societal world. This paper aims to identify the main research topics in the context of open source and free software. To accomplish this objective, we carried out a bibliometric study in two different digital libraries, IEEE Explore and ACM Digital Library. The methodology intent was based on clusters co-occurrence of keywords and co-authorship. The results allowed to detect the clusters and themes that are more prominent in the Free Software ecosystem. Although an almost exponential growth in publications has been identified, formed by small groups of researchers and with few links between them.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760695","Free Software;Open Source;Bibliometric Study","Libraries;Open source software;Information systems;Bibliometrics;Cloud computing;Visualization","","1","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Mobile Alzhe_Alert: App for calculating the probability of suffering Alzheimer's disease","B. Sainz de Abajo; I. de la Torre Díez; S. Hernández Bueno; R. Méndez Sanz; M. López Coronado","Universidad de Valladolid, Valladolid, Castilla y LeÃ³n, ES; Universidad de Valladolid, Valladolid, Castilla y LeÃ³n, ES; Universidad de Valladolid, Valladolid, Castilla y LeÃ³n, ES; Universidad de Valladolid, Valladolid, Castilla y LeÃ³n, ES; Universidad de Valladolid, Valladolid, Castilla y LeÃ³n, ES","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","5","The most common dementia in developed countries is Alzheimer's Disease. Among other risk factors, age stands out. Prevention is important because both the genetics of each person and aging have their influence, although there are other factors that can change the likelihood of suffering Alzheimer's. That is why it is necessary to raise awareness among the population. This paper presents a mobile application that allows us to calculate the risk of Alzheimer's disease by carrying out a brief questionnaire, whose results estimate the percentage of suffering from the disease in the coming years. This could be done from any Smartphone or Tablet whose operating system is Android.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760916","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760916","alzheimer;test;risk factor;probability;android;mobile device","Alzheimer's disease;Information systems;Diabetes;Probability;Genetics","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"MLV-Viewer: Multi-level Visualization in Decision Support Systems Prototype","C. M. Oliveira Alves; M. Pérez Cota; M. Díaz Rodríguez; M. R. González Castro","Instituto Politecnico de Castelo Branco, Castelo Branco, Castelo Branco, PT; Universidade de Vigo, Vigo, Galicia, ES; Universidade de Vigo, Vigo, Galicia, ES; Universidade de Vigo, Vigo, Galicia, ES","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","7","Information visualization (InfoVis) is defined as ”the use of visual, interactive and visual representations supported by computer, to increase cognition”. InfoVis tools and methods help us accelerate our understanding of a large amount of data. Datavisualization improves understanding, especially with multidimensional data sets. Visual analysis methods allow decision makers to combine their human flexibility, creativity and knowledgewith the huge storage and processing capabilities of today's computers for information about complex problems. Using advanced visual interfaces, humans can interact directly with the data analysis, adding more to their liking and need. The MLV-Viewer prototype will be described in this article.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760959","DSSM;Multi-Level Visualization on DSS","Data visualization;Decision support systems;Visualization;Tools;Computational modeling;Three-dimensional displays;Adaptation models","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Digital attitude in university teachers and emerging factors: a case study in the colombian context for the implementation of MOOC courses type","Ó. A. Cuéllar Rojas; D. A. García Arango; J. E. Villarreal Fernández; D. E. Gallego Quiceno; C. A. Echeverri Gutiérrez; C. F. Henao Villa","Corporación Universitaria Americana, Facultad de Ciencias Humanas, Facultad de Ingeniería, Medellín, Colombia; Corporación Universitaria Americana, Facultad de Ciencias Humanas, Facultad de Ingeniería, Medellín, Colombia; Corporación Universitaria Americana, Facultad de Ciencias Humanas, Facultad de Ingeniería, Medellín, Colombia; Corporación Universitaria Americana, Facultad de Ciencias Humanas, Facultad de Ingeniería, Medellín, Colombia; Corporación Universitaria Americana, Facultad de Ciencias Humanas, Facultad de Ingeniería, Medellín, Colombia; Corporación Universitaria Americana, Facultad de Ciencias Humanas, Facultad de Ingeniería, Medellín, Colombia","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","The objective of this research article is to make a contrast between the results obtained through the application and adaptation of a previously validated instrument on Digital Technologies and the use they make of them. The sample is equal to the population of the institution, the inclusion criterion corresponds to the total of teachers who participated, that is, 63, and those who did not want to participate were excluded. The implications of two emerging factors are analyzed through the principal component analysis method. The results obtained from the instrument and its contrast with the data of use of Digital Technologies allow to determine that the attitudes of teachers towards them are ”Muy Favorables”, which is contradictory with the instrumental use they make of them. These findings are taken as a baseline to undertake a future training process that favors the mobilization of processes that focus Digital Technologies towards learning, empowerment and participation.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760898","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760898","digital attitude;university teaching;emerging factors;digital technologies","Instruments;Information systems;Nickel;Electronic learning;Face;Sociology","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Representation for a prototype of recommendation system of operation mode in copper mining","M. Saldaña; V. Flores; N. Toro; C. Leiva","Universidad Catolica del Norte, Antofagasta, CL; Universidad Catolica del Norte, Antofagasta, CL; Universidad Catolica del Norte, Antofagasta, CL; Universidad Catolica del Norte, Antofagasta, CL","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","4","Process planning is an important task to achieve high performance in copper mining. This task involves mineral resources characteristics and operating conditions, to provide an optimal and realistic strategy for extraction and processing of copper. Planning the operating modes in the mining process requires a significant effort to generate the necessary information, analysis and design of these modes. When the operational plans are made, it is important to make decisions to select the most appropriate one, and in this context, an intelligent system that support the planning and decision making is very important for the mining industry of Chile. This paper describes the design of an ontological representation of knowledge to support the development of an intelligent recommendation system of modes of operating, to optimize the planning process of copper leaching in heaps.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760884","Ontological representation;Recommendation system;heap leaching;planning of mining operation modes","Minerals;Planning;Copper;Information systems;Task analysis;Leaching;Industries","","1","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Web Platform to Support Multidimensional Assessment of Human Functioning","V. Pacheco Rocha; J. Sousa Pinto","Universidade de Aveiro, Aveiro, Aveiro, PT; Universidade de Aveiro, Aveiro, Aveiro, PT","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","The present article reports a study that aimed to develop a web platform to support a comprehensive set of clinical tools for the assessment of human functioning. The platform allows the selection of the most appropriate assessment tools for a given patient, the registration of the assessments carried out, as well as the access to consolidated information for correct decisionmaking.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760987","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760987","human functioning;multidimension assessment of functioning;assessment tools","Instruments;Visualization;Tools;Information systems;Structured Query Language;HTML;Cascading style sheets","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Web Platform for the Codification of Observations and Clinical Interventions According to the International Classification of Functioning, Disability and Health","A. Mendes; J. Arnaldo Martins; N. Pacheco Rocha","Universidade de Aveiro, Aveiro, Aveiro, PT; Universidade de Aveiro, Aveiro, Aveiro, PT; Universidade de Aveiro, Aveiro, Aveiro, PT","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","This article reports a study aimed at developing a web platform that helps clinicians to code clinical observations and interventions according to the International Classification of Functioning, Disability and Health (ICF).","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760594","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760594","codification;international classification;ICF","Biological system modeling;Adaptation models;Instruments;Information systems;HTML;Uniform resource locators;Organizations","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Is it a lay or medico-scientific concept? Automatic classification in two languages","P. M. Santos; C. T. Lopes","Universidade do Porto, Porto, Porto, PT; Universidade do Porto, Porto, Porto, PT","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","4","Searching for health information is the third most popular activity on the Internet. There is evidence that query suggestions in lay and medico-scientific terminology improve health information retrieval by who is not a health professional. Developing systems that suggest queries in these terminologies requires knowing if concepts are lay or medico-scientific. In this paper, we propose and compare approaches to compute the degree of association of a concept to lay and medico-scientific terminology. We use different thesauri for this purpose and use the cosine similarity to measure the closeness of concepts with subsets of those thesauri. The evaluation of our approaches uses an existing glossary containing concepts in both terminologies in English and Portuguese and a and a set of queries submitted by users and classified by health professionals as lay or medical-scientific. We concluded that the best method to classify a concept uses the CHV vocabulary as a subset.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760745","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760745","health information retrieval;thesauri;terminology;query suggestions","Vocabulary;Terminology;Unified modeling language;Tumors;Frequency measurement;Thesauri;Information systems","","1","","11","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Learning Programming Using Educational Robotics","J. T. Aparicio; S. Pereira; M. Aparicio; C. J. Costa","Instituto Universitario de Lisboa (ISCTE-IUL); Instituto Universitario de Lisboa (ISCTE-IUL); Instituto Universitário de Lisboa (ISCTE-IUL), Universidade Nova de Lisboa; Advance/CSG, Universidade de Lisboa","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","Research reported in this paper fits into the generic problem of programming learning. In this context, the primary research objective of this study is to analyze if robotics facilitates programming learning. To tackle the problem, we developed a robotic kit and a small course. The robotic kit used Arduino platform and was presented in the context of this course. The course consisted of programming concepts. This course was taught to higher education students, with no previous programming knowledge. In the end, we analyzed the impact of the course. Results demonstrate that students showed interest in using robotics to learn computer programming. Results also showed the main adoption determinants of the robotic kit. Enjoyment is the most relevant to the robotic kit intention to use. However, perceived ease is the dimension that has more impact on robotic kit usage.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760709","Educational Robotics;Arduino;Programming Component;Adoption Model","Programming profession;Light emitting diodes;Education;Robot sensing systems","","7","","30","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Agile Process Optimization: An Approach Using the CMMI and GQM","F. Rainho; J. Barreiros","Instituto Politecnico de Coimbra, Coimbra, Coimbra, PT; Instituto Politecnico de Coimbra, Coimbra, Coimbra, PT","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","The CMMI model catalogs good practices in many process areas. It is therefore a very useful resource for improving software development processes. However, its complete and comprehensive nature can create difficulties, particularly when considering agile development environment, where lightweight development practices are preferred. In this work, we describe a methodology for optimizing agile processes based on CMMI, with reduced impact on pre-existing agility. This is achieved by defining improvement objectives with the GQM approach, that allow precise and intentional selection of CMMI practices with high impact towards the desired objectives. This methodology was validated in a medium size enterprise with good results.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760924","Software Development Process;Agile;Scrum;CMMI;GQM","Software;Measurement;Monitoring;Capability maturity model;Information systems;Scrum (Software development);Laser radar","","1","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Plan for Automatic Adaptation of NAO Robots to Slippery Floors","G. Franco; A. Coimbra; M. Crisóstomo; J. P. Ferreira","Universidade de Coimbra, Coimbra, Coimbra, PT; Universidade de Coimbra, Coimbra, Coimbra, PT; Universidade de Coimbra, Coimbra, Coimbra, PT; Universidade de Coimbra, Coimbra, Coimbra, PT","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","5","This work focuses on preventing the humanoid robot NAO from falling, when walking on slippery surfaces, and on following Zero Moment Point (ZMP) reference trajectories. The presented strategy uses human-like gait with varying parameters such as step length and walking speed in order to adapt the robot's locomotion to different foot-floor friction coefficients. The gait parameters are chosen in order to minimize the probability of slipping, leading to an undesired fall. This choice of gait parameters is based on the analysis of the ground reaction forces and human behavior. Also, gait adaptation is further improved in order to follow a desired ZMP trajectory, through the use of a controller that offsets the hip and ankle joint angles. The novelty of this work lies on the fact that machine learning techniques are used to adapt the gait parameters and joint corrections to make the robot more resistant to both slipping and external disturbances.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760942","ZMP;Human Gait;Slippery Floors;Friction Coefficient;Intelligent controller","Friction;Legged locomotion;Trajectory;Floors;Humanoid robots;Foot","","1","","31","","15 Jul 2019","","","IEEE","IEEE Conferences"
"ChatPy: Conversational agent for SMEs","P. Pérez; F. De-La-Cruz; X. Guerrón; G. Conrado; P. Quiroz-Palma; W. Molina","Pontificia Universidad Catolica del Ecuador, Quito, Pichincha, EC; Pontificia Universidad Catolica del Ecuador, Quito, Pichincha, EC; Universidad Central del Ecuador, Quito, Pichincha, EC; Universidad Central del Ecuador, Quito, Pichincha, EC; Universidad Laica Eloy Alfaro de Manabi, Manta, ManabÃ­, EC; Universidad Laica Eloy Alfaro de Manabi, Manta, ManabÃ­, EC","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","In the present research, we study the components and principles for chatbot built, perform an analysis and comparison of the different current technological platforms for Chatbots is done. The majority of SMEs in Ecuador feel the lack of support tools for customer service in their IT platforms, that is why they have seen in the development of this technology a solution to increase their sales and reach their customers. We propose ChatPy as an appropriate conversational agent for use in SMEs. An implementation of ChatPy is carried out in a wholesaler automotive spare parts, as a case of study. The ChatPy implementation uses the PSP framework. The results show improvement in sales, customer service and customer satisfaction.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760624","chatbots;personal software process;dialogflow;webhook;SME;natural language processing","Software;Facebook;Natural language processing;Artificial intelligence;Tools;Neural networks;Engines","","4","","17","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Spectral and spatial assessment of the Ikonos images fusion, using the Principal Components, Brovey Transform and Multiplicative","J. Medina; L. Becerra González; E. Upegui","Universidad Distrital Francisco Jose de Caldas, Bogota, CO; Facultad Seccional Centro de Gestión Agroempresarial del Oriente, SENA, Colombia; Universidad Distrital Francisco Jose de Caldas, Bogota, CO","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","6","This article presents the assessment of the fusion of Ikonos satellite images using three methods, the first corresponds, Principal Component second Brovey Transform and the Multiplication method implemented in the Matlab Software, with the objective of identifying which of the three methods improves the special resolution without significant loss of spectral richness. Assessment of two implemented methods were performed using the following indices: ERGAS (spectral and spatial), RASE, Universal Quality Index Qu, and Correlation Index, where the best results on spatially and spectrally richness were obtained with first method called transform Brovey.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760873","Principal Component;Transform Brovey;Multiplication method;satellite images;fusion;Ikonos","Image resolution;Image color analysis;Matlab;Transforms;Information systems;Software;Satellites","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Arcade platform in education: Analysis the impact of a preparation game for the ENEM","M. L. Braga; V. Martins De Sousa","Instituto Federal de Educacao Ciencia e Tecnologia Catarinense, Blumenau, SC, BR; Instituto Federal de Educacao Ciencia e Tecnologia Catarinense, Blumenau, SC, BR","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","4","This paper presents the development process of a game that simulates the resolution of questions of the ENEM (Exame Nacional do Ensino Médio), which makes possible, in an attractive way to students, another possibility of exercising their knowledge throughout their preparation for the exam. In order to achieve this objective, a qualitative research was developed, which demonstrates, in its results, the interest of students in using a platform like the one created in this project. In addition to the research with students, studies were made in the field of education technology, investigating the impacts of this approach in learning. The game, called FlipENEM, was developed to run on an arcade machine in a way that is visually more attractive than the similar platforms already existent, which are also studied in this project. For the production of the software and assembly of the arcade machine, specific tools such as NetBeans, Java and MySQL Server were used. After the initial tests of the arcade with students in a campus, it was possible to observe its positive impacts, as reported by students in a research carried out later on.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760930","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760930","arcade platform;ENEM;gamification;technology in education","Games;Education;Tools;Databases;Software;Proposals;Java","","1","","10","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Model for Risk Assessment in Dams with Fuzzy Sets Application","S. R. Leite; R. M. Chaim; S. B. S. Monteiro","Agencia Nacional de Energia Eletrica, Brasilia, DF, BR; Universidade de Brasilia, Brasilia, DF, BR; Universidade de Brasilia, Brasilia, DF, BR","2019 14th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2019","2019","","","1","8","Risk management involves both objective and subjective factors. In principle, objective factors are expressed by numerical values being classified by limit values or ranges, while subjective factors express values that can hardly be represented numerically. The problem of evaluation tends to worsen when events must be compared, and a selection or ordering must be performed. For this reason, the importance of considering defined processes to help select and prioritize those who are most relevant to the institution. The current work presents a proposal of solution to help manage the demands related to the process of inspection and classification of dam safety in a regulatory agency. The method, by application of Decision Making in Fuzzy Environment, had as objective to indicate which projects should be prioritized by the inspection team, based on criteria from common terms used in your daily routine. Its application allowed to measure and guarantee the consistency of the judgments along the process, minimizing risks, promoting more rationalization and administrative transparency.","2166-0727","978-9-8998-4349-3","10.23919/CISTI.2019.8760990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8760990","Dam Safety;Risk Management;Fuzzy Logic;Decision Method","Dams;Risk management;Indexes;Inspection;Safety;Monitoring;Adaptation models","","","","","","15 Jul 2019","","","IEEE","IEEE Conferences"
