"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Intelligent decision support system for the efficient energy management in household environments","V. Botón-Fernández; A. Lozano-Tello; M. P. Romero; E. R. Cadaval","Quercus Software Engineering Group, Universidad de Extremadura, Cáceres, España; Quercus Software Engineering Group, Universidad de Extremadura, Cáceres, España; Power Electrical and Electronics R+d Group, Universidad de Extremadura, Badajoz, España; Power Electrical and Electronics R+d Group, Universidad de Extremadura, Badajoz, España","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","Knowing energy consumption habits can contribute to efficient decision making in household environments. This work presents a decision support system, based on intelligent energy storage, which is able to manage both the electric power and the smart home devices of a house in order to optimize the local energy consumption. The architecture of this system mainly consists of two units. Firstly, the Local Energy Management Units (LEMU), which are located inside the houses and are able to maintain the electric power consumption under a threshold value and to switch on/off the devices by using the X10 protocol. Secondly, the Central Energy Management and Intelligent System (CEMIS), that receives operation data from each LEMU, analyses them using behavioral algorithms and decides the best way in which each one has to operate, smoothing the load profile and optimizing the use of the resources.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615739","Almacenamiento Inteligente de Energía;Sistemas de Apoyo a la Decisión;Minería de Datos;Ontologías;SWRL","IP networks;Energy management;Sockets;Decision support systems;Energy consumption;Power systems","","","","10","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Homebanking users and more relevant security risks associated","M. F. C. Negas; J. M. M. Lopes; E. I. S. do Rosário Negas","Universidade Aberta, Investigador do Centro de Administração e Políticas Públicas - CAPP-ISCSP, Lisboa-Portugal; ISLA Campus Lisboa, Laureate International Univeristies, Lisboa-Portugal; Universidade Lusíada de Lisboa, Investigadora do Centro de Investigação em Território, Arquitectura e Design (CITAD), Lisboa-Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","The future of banking tends to be achieved by strengthening the provision of home banking and the need to deeply know all kinds of cyber crimes associated with the banking industry. The research aims to explore the area of safety practices associated with the use of home banking by end users, and to know the perception of the users to the security risk. Against this background and demographic variables using: (a) gender, (b) age, (c) literacy seeks to characterize the behavior of the user. Tends to be noted that the use of home banking is important for financial institutions, in that it sets up operations with reduced costs compared to traditional management of physical banks, but also has advantages from the point of view of the user, reducing the time waiting for the service and also to allow a service that is intended to be fast and efficient, anytime and anywhere.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615740","Computer security;Cybercrime;Risk;Online Banking;Internet banking","Internet;Banking;Online banking;Irrigation;Electronic mail;Security;Google","","","","18","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Mobile Advertising for the catering industry","L. Dias; A. Coelho","INESC Porto, Campus da FEUP, Porto, Portugal; INESC Porto, Campus da FEUP, Porto, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","4","This paper present the creation of a platform, highly scalable and modular, providing new services to the advertising and marketing for the catering industry, taking advantage of the spatial context and user preferences, benefiting from the advantages of Mobile Advertising and Mobile Augmented Reality.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615741","Mobile Advertising;Location-Based Services;Augmented Reality;Marketing;Advertising;Catering Industry","Advertising;Mobile radio mobility management;Industries;Augmented reality;Three-dimensional displays;Visualization","","","","9","","17 Oct 2013","","","IEEE","IEEE Conferences"
"What's in it for me? Enlightening motivation within a social network decision-making","F. Antunes; J. P. Costa","INESC Coimbra, Beira Interior University, Covilhã, Portugal; Faculty of Economics, Coimbra University, Coimbra, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","This paper addresses the motivations by which people engage in social networking, according to the existing literature. Understanding these motivations allows firms to set processes to explore them, in order to establish and develop a decision support social network, supported by social network sites. Participating in social networks draws upon the interaction of intrinsic and extrinsic factors. On one hand, intrinsic factors refer to motivation embedded in the action itself (comes within the individual), rather than from external rewards such as money or recognition. On the other hand, extrinsic factors refer to the motivation coming outside the individual. Considering that solutions to problems are expected within a decision support social network, some potential problems are identified and addressed.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615742","Decision-making;online social network;motivation;participation","Social network services;Communities;Media;Decision making;Software;Knowledge engineering;Economics","","","","29","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Using the Action-Research Method in Information Systems Planning creativity research","V. Santos; L. Amaral; H. Mamede","Universidade Nova de Lisboa, Lisboa, Lisboa, PT; Universidade do Minho, Braga, Braga, PT; Universidade Aberta, Lisboa, Lisboa, PT","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","7","Considering the global competitiveness the organizations ability to effectively use information technologies and bet on innovation and creativity are today commonly recognized as important. In this context, research on creativity in information systems has assumed special importance. This paper illustrates the use of Action-Research Method "" in research in Information Systems and Creativity, particularized in Information Systems Planning, reflecting on the advantages of using this method in this context.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615743","Action-Research;Planning Information Systems;Creativity","Conferences;Information systems;Planning;Silicon;Technological innovation;Context;Organizations","","","","33","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Management system for Electronic Store: A case study in the Engineering Department of UTAD","J. Gomes; L. Barbosa; R. Gonçalves; V. Filipe","ECT - UTAD, Vila Real, Portugal; ECT - UTAD, Vila Real, Portugal; ECT - UTAD, Vila Real, Portugal; ECT - UTAD, Vila Real, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","This article describes an application proposal since the analysis till the development of a software, which presents itself as a solution to the existent management problem in the Electronics Store in the Engineering Department of University of Trás-os-Montes and Alto Douro. The study as followed a development methodology intrinsic to the problem and to all the features associated to management systems, with the main purpose to obtain a suitable solution by means of Information Technologies capable to support the users in the management of all services and resources of the store in a way completely integrated with the information systems that are more relevant to teaching activity. The solution was developed using Web technologies, enabling an optimized channel for accessing and managing all services and products provided by the store, increasing their efficiency, organization and ability to respond to requests made by all users.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615744","Management System;Electronic Store;Software Development","Software;Adaptation models;Laboratories;Erbium;Irrigation;Business;Robustness","","","","11","","17 Oct 2013","","","IEEE","IEEE Conferences"
"GIS2R — Augmented reality and 360° panoramas framework for geomarketing","L. Dias; A. Coelho; A. Rodrigues; C. Rebelo; A. Cardoso","INESC Porto, Porto, Portugal; INESC Porto, Porto, Portugal; INESC Porto, Porto, Portugal; Porto, Portugal; Porto, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","5","Recent developments in the areas of augmented reality, 360° panoramas, social networks and geographical information systems enable the development of new solutions, which can contribute to several areas. This paper presents a new, Uni-ty3D [8] based framework for the development of immersive augmented reality solutions and 360° panoramas. This solution allows the aggregation of spatial information from disparate and heterogeneous sources, comprising the visualization of points of interest (POIs), image overlays (photographs), 3D objects and navigation between panoramas. This framework also features a strong multiplatform (web and mobile) component, and the possibility of developing new functional modules that can be easily plugged in. A prototype based on this solution, for geomarketing, is also presented.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615745","(EN) Mobile Augmented Reality;360°;Geographic Information Systems;Geomarketing;Mobile Applications;Cross-Platform;Unity3D","Three-dimensional displays;Visualization;Feeds;Google;Mobile communication;Internet;Tiles","","1","","16","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Creativity technique Brute Thinking application using computer mediation","V. Santos; H. Mamede; R. Gonçalves","Instituto Superior de Estatística e Gestão de Informação, Universidade Nova de Lisboa, Lisboa, Portugal; Universidade Aberta, Lisboa, Portugal; Universidade de Trás os Montes e Alto Douro, Vila Real, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","5","Study and conception of systems that help to the birth of new ideas, products and solutions has an ever increasing importance. One potentially attractive way is to use existent creativity techniques of proven utility to generate new ideas that help companies' competitiveness. In this article, we resume the” Creative Information System and Creative Suport Systems(CSS), by presenting a concrete architetural proposal medeated by computer by Brute Thinking implementation. The study and design of systems that help the birth of new ideas, products and solutions are growing in importance. A potentially attractive route is to use existing techniques for creativity and proven useful to generate new ideas that help the competitiveness of firms. In this article, we return to the concepts of ""Creative System Information"" and Creative Support Systems (CSS), presenting a concrete proposal for com-puter-mediated architecture for implementing the technical Brute Thinking.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615746","Creative Support Systems;Computer Mediated Communication;Architecture of Information System","Cascading style sheets;Collaborative work;Information systems;Computer mediated communication;Collaborative software;Computers;Concrete","","","","16","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Risk analysis in information systems: A Fuzzy approach","E. Vicente; A. Mateos; A. Jiménez","Grupo de Análisis de Decisiones y Estadística, Universidad Politécnica de Madrid, Spain; Grupo de Análisis de Decisiones y Estadística, Universidad Politécnica de Madrid, Spain; Grupo de Análisis de Decisiones y Estadística, Universidad Politécnica de Madrid, Spain","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","7","Assets are interrelated in risk analysis methodologies for information systems promoted by international standards. This means that an attack on one asset can be propagated through the network and threaten an organization's most valuable assets. It is necessary to valuate all assets, the direct and indirect asset dependencies, as well as the probability of threats and the resulting asset degradation. However, the experts in charge to assign such values often provide only vague and uncertain information. Fuzzy logic can be very helpful in such situation, but it is not free of some difficulties, such as the need of a proper arithmetic to the model under consideration or the establishment of appropriate similarity measures. Throughout this paper we propose a fuzzy treatment for risk analysis models promoted by international methodologies through the establishment of such elements.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615747","análisis de riesgos;sistemas de información;números difusos trapezoidales","Silicon;Risk analysis;Nickel;Information systems;Silicon compounds;Tiles;Abstracts","","","","26","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Tool to assess the maturity level of the risk management of a software development process","F. H. Gaffo; G. U. Briganó; F. E. A. Horita; R. M. de Barros","Departamento de Computação, Universidade Estadual de Londrina - UEL, Londrina, Paraná, Brasil; Departamento de Computação, Universidade Estadual de Londrina - UEL, Londrina, Paraná, Brasil; Departamento de Computação, Universidade Estadual de Londrina - UEL, Londrina, Paraná, Brasil; Departamento de Computação, Universidade Estadual de Londrina - UEL, Londrina, Paraná, Brasil","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","5","The risk management process comprises a set of coordinated activities to identify, analyze, assess, treat, monitor and communicate project risks. Organizations that wish to implement these set of activities on their software development process, in its turn, should adhere a series of activities in compliance to existing standards and regulations. However, there are not found references for models that evaluate this process through a diagnostic assessment tool, allowing managers to have a clear view of its deficiencies. In this way, this study aims to present the diagnostic assessment tool that is based on the GAIA Risks framework as well as the methodology for calculate and display of results.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615748","risk;risk management;project management;diagnostic assessment tool","ISO standards;Software;Capability maturity model;Risk management;Project management;Monitoring;ISO","","","","20","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Usability testing of a Brain-Computer Interface","V. F. Martins; H. Marcos; J. Nakagawa; M. de Paiva Guimarâes","Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Universidade Federal de São Paulo/membro do Programa de, Mestrado da Faculdade Campo Limpo Paulista, São Paulo, Brasil","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","This paper describes a usability test of a Brain-Computer Interfaces based on ISO 9241-11 [5] to measure effectiveness, efficiency and user satisfaction. We developed an application that automated the tests, collecting data such as the amount of errors while the user tries to perform tasks and if the task was completed. Tests were performed with 10 potential end users and all the results are also presented and discussed.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615749","Brain-Computer Interfaces;Human-Computer Interface;evaluation usability;tests usability","Mice;ISO standards;Usability;Brain-computer interfaces;Electroencephalography;Testing;Abstracts","","","","15","","17 Oct 2013","","","IEEE","IEEE Conferences"
"An approach to collaborative interaction analysis in Virtuales Learning Systems using Social Network Analysis","L. M. Romero-Moreno","Departamento de Lenguajes y Sistemas Informáticos, Universidad Sevilla Escuela Técnica Superior de Ingeniería Informática, Sevilla, Spain","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","5","This work presents the use of Social Network Analysis' indicators to the study the Virtual Learning Systems (VLS). We focus on Computter Supported Collaborative Learning (CSCL) context in a VLS. First we define Collaborative Interaction unit, then we apply the indicators of the Social Network Analysis (SNA) to differents virtual courses. There are interesting applications of SNA to the virtual courses, however, we present a new approach using statistical analysis to those indicators. We have performed and evaluation with more than 500 students considering 5 courses.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615750","eLearning;Social Network Analysis Análisis;Learning Technology;Interation Analysis;Collaborative Learning;Ttraining Virtual Systems","Portable document format;IEEE Xplore","","","","11","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Retrieval of very large temporal datasets for interactive tasks","A. V. de Carvalho; M. A. Oliveira; A. Rocha","INESC TEC (formerly INESC Porto), Porto, Portugal; INESC TEC (formerly INESC Porto), Porto, Portugal; INESC TEC (formerly INESC Porto), Porto, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","7","Many tasks dealing with temporal data, such as interactive browse through temporal datasets, require intensive retrieval from the database. Depending on the user's task, the data retrieved may be too large to fit in the local memory. Even if it fits, the time taken to retrieve the data may compromise user interaction. This work proposes a method, TravelLight, which improves interactive traveling across very large temporal datasets by exploring the temporal consistency of data items. The proposed method consists of two algorithms: the data retrieval and the memory management algorithm, both contributing to improve memory usage and, most important, to reduce the turnaround time. Results are reported concerning experiments with a temporally linear navigation across two datasets of one million items, which differ in the average time span of items. With the obtained results it is possible to conclude that the proposed method reduces turnaround time thus enhancing the response of interactive tasks over very large temporal datasets.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615751","Large datasets;temporal databases;data retrieval;interactivity","Memory management;Resource management;Algorithm design and analysis;Navigation;Databases;Measurement;Spatiotemporal phenomena","","","","16","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Enhanced regional network for medical imaging repositories","T. M. Godinho; L. A. B. Silva; C. Viana-Ferreira; C. Costa; J. L. Oliveira","Departamento de Electrónica, IEETA - Institute of Electronics and Telematics Engineering of Aveiro; Universidade de Aveiro, Aveiro, Aveiro, PT; Departamento de Electrónica, IEETA - Institute of Electronics and Telematics Engineering of Aveiro; Departamento de Electrónica, IEETA - Institute of Electronics and Telematics Engineering of Aveiro; Departamento de Electrónica, IEETA - Institute of Electronics and Telematics Engineering of Aveiro","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","Nowadays PACS (Picture Archive and Communication System) tends to integrate web-based technologies in processes associated to storage, distribution and visualization of medical images, creating the general abstraction of distributed PACS. Although PACS integration with web-based technologies offer significant advantages to healthcare institutions, it is crucial that information technology based issues do not impose constraints in the medical practice workflow. Therefore, distributed PACS have to deal with performance issues in both storing and retrieving of large amounts of data across distinct systems, possibly hosted on different locations. This paper proposes an approach to reduce data transference footprint in a distributed PACS environment with DICOM-Ready applications. The proposed method provides a high level control of transference parameters, such as, number of connections, number of fragments and size of each fragment. The result was a highly tunable data stream that can be used in any distributed PACS environment.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615752","Medical Imaging;PACS;DICOM;Data Transmission","DICOM;Picture archiving and communication systems;Routing protocols;Bridges;Image coding","","1","","15","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Clustering documents using tagging communities and semantic proximity","E. Cunha; Á. Figueira; Ó. Mealha","Instituto Politecnico de Viana do Castelo; Univcrsidadc do Porto; Universidade de A veiro, Porto, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","Euclidean distance and cosine similarity are frequently used measures to implement the k-means clustering algorithm. The cosine similarity is widely used because of it's independence from document length, allowing the identification of patterns, more specifically, two documents can be seen as identical if they share the same words but have different frequencies. However, during each clustering iteration new centroids are still computed following Euclidean distance. Based on a consideration of these two measures we propose the k-Communities clustering algorithm (k-C) which changes the computing of new centroids when using cosine similarity. It begins by selecting the seeds considering a network of tags where a community detection algorithm has been implemented. Each seed is the document which has the greater degree inside its community. The experimental results found through implementing external evaluation measures show that the k-C algorithm is more effective than both the k-means and k-means++. Besides, we implemented all the external evaluation measures, using both a manual and an automatic “Ground Truth”, and the results show a great correlation which is a strong indicator that it is possible to perform tests with this kind of measures even if the dataset structure is unknown.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615753","clustering;effectiveness;k-means;k-Communities;communitie detection;tagging;cosine similarity","Clustering algorithms;Communities;Partitioning algorithms;Algorithm design and analysis;Euclidean distance;Indexes;Classification algorithms","","","","11","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Retrieval of very large temporal datasets for interactive tasks","A. V. de Carvalho; M. A. Oliveira; A. Rocha","Campus da FEUP, INESC TEC (formerly INESC Porto), Porto, Portugal; Campus da FEUP, INESC TEC (formerly INESC Porto), Porto, Portugal; Campus da FEUP, INESC TEC (formerly INESC Porto), Porto, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","7","Many tasks dealing with temporal data, such as interactive browse through temporal datasets, require intensive retrieval from the database. Depending on the user's task, the data retrieved may be too large to fit in the local memory. Even if it fits, the time taken to retrieve the data may compromise user interaction. This work proposes a method, TravelLight, which improves interactive traveling across very large temporal datasets by exploring the temporal consistency of data items. The proposed method consists of two algorithms: the data retrieval and the memory management algorithm, both contributing to improve memory usage and, most important, to reduce the turnaround time. Results are reported concerning experiments with a temporally linear navigation across two datasets of one million items, which differ in the average time span of items. With the obtained results it is possible to conclude that the proposed method reduces turnaround time thus enhancing the response of interactive tasks over very large temporal datasets.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615754","Large datasets;temporal databases;data retrieval;interactivity","Memory management;Resource management;Algorithm design and analysis;Navigation;Databases;Measurement;Spatiotemporal phenomena","","","","16","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Action research applied to knowledge management through soft systems methodology","J. De la Hoz Freyle; L. C. G. Florez; E. C. Rincón","Universidad Industrial de Santander, Bucaramanga, CO; Universidad Industrial de Santander, Escuela de ingeniería de Sistemas, Grupo de investigación STI, Bucaramanga, Colombia; Escuela de ingeniería de Sistemas, Universidad Industrial de Santander, Bucaramanga, Colombia","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","7","The soft systems methodology proposed by Checkland and based on the action research approach, has been widely used on information systems discipline to improve problematical situations with highly human content, therefore, it can be considered in knowledge management researches to overcome the previously mentioned issues. This paper shows the use of the soft systems methodology on a research that tries to incorporate knowledge management on quality management at an environmental studies laboratory, and why we choose to apply it.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615755","action research;knowledge management;soft systems methodology;information systems","Laboratories;ISO standards;Silicon compounds;Knowledge management;Abstracts;Information systems;Monitoring","","","","39","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Heart of Darkness Heart Rate Variability on patients with risk of suicide","A. J. Méndez; M. J. Lado; X. A. Vila; L. Rodríguez-Liñares; R. Á. Alonso; A. García-Caballero","MILE Universidade de Vigo, Ourense, Spain; MILE Universidade de Vigo, Ourense, Spain; MILE Universidade de Vigo, Ourense, Spain; MILE Universidade de Vigo, Ourense, Spain; MILE Universidade de Vigo, Ourense, Spain; Servicio de Psiquiatría CHUO, Ourense, Spain","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","4","Heart Rate Variability (HRV) is an emerging research field in the study of diverse pathologies, as long as it allows considering another measurement for detecting possible aggravations. The aim of this work is to study the applicability of the analysis of HRV in order to establish if a person is at risk of suffering from suicidal ideation. This work includes the development and testing of a heart rate acquisition and automatic analysis system, with friendly software for clinicians, customized to the necessities of an emergency unit. Furthermore, it includes the analysis of the obtained data with the purpose of assessing possible correlations between HRV parameters and personality impulsive traits. 20 patients and 10 normal cases were selected to develop this pilot study. Results show significant statistical difference (p<;0.05) among patients and normal cases for pNN50, IRRR, MADRR, total HRV power, Approximate Entropy and Fractal Dimension.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615756","Heart rate variability;suicidal ideation;RHRV package","Heart rate variability;Hafnium;Diseases;Pathology;Watches","","","","13","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Framework for catalogues matching in procurement e-marketplaces","S. Ghimire; R. Jardim-Goncalves; A. Grilo","DEEE, Faculdade de Ciências e Tecnologia da, Universidade Nova de Lisboa, Portugal; CTS, UNINOVA, Faculdade de Ciências e Tecnologia da, Universidade Nova de Lisboa, Portugal; UNIDEMI, Faculdade de Ciências e Tecnologia da, Universidade Nova de Lisboa, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","Supplier catalogues are important artifacts maintained by firms acting as suppliers in e-marketplaces. Catalogues are used by suppliers to define the set of products that they sell. At the same time buyers specify the items that they want to buy, which act as the catalogues in opportunities. Making the match between such catalogues will provide added-values to both suppliers and buyers. These research works is based on projects VortalWay and IMAGINE which required an extensive study in pre-award phase of procurement, where catalogues are used extensively and the selection of tender and award is made. This paper presents a formal framework for matching various catalogues originating from suppliers and buyers. At the same time this paper proposes the learning mechanism that can be used for improving the matching results based on the supplier's behavior. This research work is supported by implementation strategy to provided added values with matching and learning engine to the e-procurement platforms in distributed environment.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615757","e-procurement;catalogues matching;learning","Indexes;Data models;Artificial neural networks;Procurement;Prototypes;Computational modeling;Learning systems","","","","20","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Integral manager audiovisual content autonomy, unification and centralization in the management of audiovisual content","C. Rodrigo; M. Santos; V. Alonso; N. Vázquez; J. García; D. Gago; D. Martínez","UNED - Universidad Nacional de Educación a Distancia, Madrid, España; UNED-INTECCA - Innovación y Desarrollo Tecnológico, de los Centros Asociados, Ponferrada, España; UNED-INTECCA - Innovación y Desarrollo Tecnológico, de los Centros Asociados, Ponferrada, España; UNED-INTECCA - Innovación y Desarrollo Tecnológico, de los Centros Asociados, Ponferrada, España; UNED-INTECCA - Innovación y Desarrollo Tecnológico de los Centros Asociados, Ponferrada - España; UNED-INTECCA - Innovación y Desarrollo Tecnológico, de los Centros Asociados, Ponferrada, España; UNED-INTECCA - Innovación y Desarrollo Tecnológico, de los Centros Asociados, Ponferrada, España","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","This paper discusses the autonomy provided to audiovisual content generators users of the UNED (National University of Distance Education) to manage contents created in AVIP classrooms. It enables unified management of the video publication in the ""Campus Channel"" in INTECCA portal (Innovation and Technology Development of the Associates Centers), where they can be ""consumed"" by different systems, applications and devices.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615758","audiovisual;grabación;video;gestión;publicar;videoconferencia;webconferencia","Portals;Videos;Irrigation;IP networks;Hardware;Adaptation models;YouTube","","","","20","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Process Mining: A framework proposal for Pervasive Business Intelligence","T. Guarda; M. F. Santos; M. F. Augusto; C. Silva; F. Pinto","Isla - Superior Institute of Languages and Administration, Leiria, Portugal; Isla - Superior Institute of Languages and Administration and CIEO - Centre for Spatial and Organizational Dynamics, Leiria, Portugal; Minho University Guimaraes, Portugal; Polytechnic Institute of Leiria, Leiria, Portugal; Isla - Superior Institute of Languages and Administration, Leiria, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","4","In recent years, global growth slowed, the markets have matured and become more competitive. The impact of computing in organizations made information technology a strategic element to the acquisition and maintenance of competitive advantage. Based on the literature review in the related areas of Business Intelligence (BI) and Process Mining (PM), is presented a framework for improving the decision-making processes in organizations.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615759","Business Intelligence;Pervsive Business Intelligence;Process Mining;Competitive Advantage","Bismuth;Organizations;Data mining;Decision making;Data warehouses","","1","","29","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Semantic Web Implementation Model in Enterprises","R. Ferreira; I. Seruca","Planeta Virtual, Porto, Portugal; Departamento de Inovação, Universidade do Minho, Guimarães, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","The Semantic Web is an important challenge for today's Web usage. The progressive transformation of the Web based on documents into the Web based on data will bring up a Web scale database. Given that the Enterprise Semantic Web is still a less explored subject, this article proposes an Implementation Model that helps the introduction of the technology and the evaluation of its' impact in the applications used and tasks performed.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615760","Semantic Web;Linked Data;implementation model;Enterprise","Semantic Web;Web sites;Monitoring;Data models;Robustness;Software","","","","20","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Development and debugging of distributed virtual reality applications","M. de Paiva Guimarães; D. C. Dias; B. B. Gnecco; V. Martins; L. F. Contri","da Faculdade Campo Limpo Paulista, Universidade Aberta do Brasil-Unifesp/Programa de Pós-graduação, São Paulo, Brail; Departamento de Ciência da Computação, Universidade Federal de São Carlos, São Carlos, Brasil; Corollarium Tecnologia; Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Departamento de Ciência da Computação, Faculdade Campo Limpo Paulista, Campo Limpo Paulista, Brasil","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","17 Oct 2013","2013","","","1","6","The search for high performance and low cost has stimulated the use of distributed systems. Such environments offer functionality for applications such as scalability, high performance processing capacity and fault tolerance. However, the development of distributed application is complex and requires specialized tools. This paper aims to discuss techniques for the development distributed Virtual Reality applications based on computer clusters. We create the message debugger GTracer to facilitate the development of new applications. This tool is part of libGlass, a library for distributed computing.","2166-0727","978-989-98434-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615761","word;virtual reality;cluster;debugger;distributed system;message debugger","Visualization;Software;Virtual reality;Hardware;Data visualization;Debugging;Abstracts","","","","17","","17 Oct 2013","","","IEEE","IEEE Conferences"
