"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Geocoding of microblogs based on ontologies","I. E. Bouchán; M. A. M. Ibarra; M. J. T. Ruíz; V. Luna; R. Quintero","Laboratorio de Procesamiento Inteligente de Información Geoespacial, Centro de Investigación en Computación - Instituto Politécnico Nacional, Ciudad de México, México; Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX; Laboratorio de Procesamiento Inteligente de Información Geoespacial, Centro de Investigación en Computación - Instituto Politécnico Nacional, Ciudad de México, México; Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX; Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","5","This paper proposes a methodology for geocoding microblogs texts in Spanish, in order to identify the location of entities, spatial relationships and events pertaining to a particular phenomenon, for disambiguation and verification of consistency based on ontologies in order to provide certainty in the identified locations.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876988","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876988","geocoding;Twitter;ontology;spatial relations","Twitter;Conferences;Real-time systems;Ontologies;Visualization;Geographic information systems;Silicon","","","","21","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Online corporate reputation strategies. Analysis based on the command chain position","D. López-Lopez; G. B. Bauzà; O. Rivera","La Salle, Ramon Llull University Barcelona, España; La Salle, Ramon Llull University Barcelona, España; Universidad de Deusto, Bilbao, PaÃ­s Vasco, ES","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","4","Several previous research show that the reputation of the CEOs of big companies are closely related to the reputation of their companies [1][2]. These researches include some guidelines such us to include training to managers in social media and Online tools for reputational influence [3][4]. In the Spanish case, where large corporations are not the majority of the business, but are SMEs [5], an approach of this kind raises the question not only about CEOs but about the entire chain of command. The principle that all agents involved in a process of outreach contribute to this projection is applied [4]. This work in progress (short paper) focuses on the variation of the point of view when considering the different hierarchical levels of the chain of command. The study across 4 categories (CEO or Director, Senior manager, Middle management, technical staff) revealed homogeneous general trends but at the same time some specific differences which had to be taken into consideration. As a general conclusion, it was detected a need to strengthen the transmission policy of the strategy, at the several command levels, as discrepancies hinder the execution of the organization's plans.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876989","Start-up;Entrepreneurship;Social Media;Marketing Online;Internet;Reputación;Estrategia","Internet;Media;Silicon;Innovation management;Companies;Silicon compounds;Planning","","","","7","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Clustering based techniques for business classification based on the binomial-tactical strategy to manage their online reputation model","D. López-Lopez; G. B. Bauzà; O. Rivera","ESADE Business School, Barcelona, Catalunya, ES; ESADE Business School, Barcelona, Catalunya, ES; Universidad de Deusto, Bilbao, PaÃ­s Vasco, ES","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","8","Most of today's emerging professions come from digital business sectors. In these various sectors of activity research shows that managers of organizations understand the impact of online reputation crisis, but show a remarkable lack of strategic vision and resources to anticipate them. Shortcomings were also detected to react to them via digital tools such as social networks, ICT dissemination tools, etc… In this article, that is based on a study of 336 managers (CEOs or Managing Directors, Directors, Middle Management and Technical) in the province of Barcelona (Spain), are detected, using statistical techniques of crossing clusters, aspects of behavior related to strategy and tactics. The result is a classification of strategic behavior of firms that indicates different levels of development as far as corporate reputation online is concerned.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876990","Start-up;Entrepreneurship;Social Media;Marketing Online;Internet;Reputación;Estrategia","Internet;Web sites;Electronic mail;Innovation management;Media;Silicon","","","","11","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Patinhas: Service to locate missing animals","A. Guerra; B. Teresa; J. Brites; C. Silva; L. Marcelino","Instituto Politécnico de Leiria, Escola Superior de Tecnologia e Gestão, Leiria, Portugal; Instituto Politécnico de Leiria, Escola Superior de Tecnologia e Gestão, Leiria, Portugal; Instituto Politécnico de Leiria, Escola Superior de Tecnologia e Gestão, Leiria, Portugal; Instituto Politécnico de Leiria, Escola Superior de Tecnologia e Gestão, Leiria, Portugal; Instituto Politécnico de Leiria, Escola Superior de Tecnologia e Gestão, Leiria, Portugal","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Resumo— Todos os dias e por todo o lado existem animais que se perdem ou que são encontrados. Para grande parte destes casos existe uma dificuldade acrescida, não só em encontrar o dono do animal, mas também em reunir os esforços de inúmeros voluntários que, de uma forma ou outra, pretendem ajudar. De forma facilitar a procura de animais perdidos, foi proposto disponibilizar uma aplicação móvel em iOS, que permite a um utilizador colocar anúncios sobre animais perdidos e/ou encontrados, com base na localização onde foram vistos pela última vez. A aplicação serve igualmente de apoio à busca do animal. Sendo este um serviço que foca principalmente o senso comum e o espírito de entreajuda, torna-se importante notificar o utilizador no seu dia a dia, em situações em que ele pode ser verdadeiramente útil sem prejudicar, por exemplo, o seu itinerário. Por isso, foi criado um sistema de alertas que avisa o utilizador, ao passar numa determinada rua, quais os anúncios atuais na sua proximidade.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876991","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876991","GPS;smartphone;aplicação móvel;anúncios;notificações;crowdsourcing","Animals;Global Positioning System;Twitter;Facebook;Crowdsourcing;Portals;Ground penetrating radar","","","","7","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Ontology supported information extraction for document of evidence-based nursing domain","F. Rocha; E. C. Lopes","Universidade Salvador, Salvador, BA, BR; Universidade Salvador, Salvador, BA, BR","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The increasing amount of information available in electronic media is a strategic resource for the health professional who uses this source to support decision making. However, it is not feasible to analyze a significant number of documents in a short time without the support of a computational tool. The Information Extraction aims to extract from textual documents only the relevant information defined by the user. This information can be mapped and classified in the field of health through ontologies. This paper proposes the design of an information extracting mechanism that, in a hybrid form, can combine: an extractor for textual documents; the construction and use of a domain ontology for evidence-based nursing, aiming to assist in the classification of documents which will be extracted by the extractor and in the representation of this domain with respect to the computational area.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876992","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876992","information extraction;ontology;text classification;evidence-based nursing","Data mining;Ontologies;Information retrieval;Medical services;Internet;Abstracts;Media","","","","19","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Analysis on the selection of course and institution of engineering students","D. Barros; R. Vasconcelos; A. P. Costa; L. P. Reis; B. M. Faria","Universidade do Minho, Braga, Braga, PT; Universidade do Minho, Braga, Braga, PT; Universidade do Minho, Braga, Braga, PT; Instituto Politecnico do Porto, Porto, Porto, PT; Universidade de Aveiro, Aveiro, Aveiro, PT","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Every year thousands of students apply for access to higher education in Portuguese universities. These students are allocated according to their application, secondary school grades and their preference to distinct establishment-course pairs. Despite official statistics provided by the Ministry of Science, Technology and Higher Education (MCTES), it is not always possible to have the relevant indicators for universities make a good decision concerning courses and vacancies to offer. This study evaluates the factors that influence students in their choice of a pair establishment-course as well as understand the different variables that are related to the same attribution of influence. The study is observational and empirical using questionnaires, with the appropriate statistical analysis. The results showed a relation in greater number among the studied factors and gender. In conclusion the prestige of the institution, employment and intellectual development are the factors most valued by students.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876993","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876993","questionnaires;statistical analysis;access to higher education;university;course","Educational institutions;Statistical analysis;Software;Engineering students;Abstracts;Employment","","","","10","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Geometric optimization of constructive processes in Sagrada Familia: Ruled surfaces and freeform shapes discretization","J. B. Padrós; A. de Mesa Gisbert; D. P. Bermejo; F. T. Asensio; E. U. Morist","Temple Expiatori de la Sagrada Família, Universitat Politècnica de Catalunya, Barcelona, España; Universitat Politecnica de Catalunya, Barcelona, Catalunya, ES; Universitat Politecnica de Catalunya, Barcelona, Catalunya, ES; Universitat Politecnica de Catalunya, Barcelona, Catalunya, ES; Universitat Politecnica de Catalunya, Barcelona, Catalunya, ES","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","5","Development of CAD tools in order to create automatic paneling systems applied to ruled surfaces and freeform shapes in the Sagrada Familia temple construction.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876994","Architectural geometry;ruled surfaces;free form shapes;paneling;geometric optimization","Optimized production technology;Shape;Design automation;Geometry;Manuals;Surface treatment","","","","3","","14 Aug 2014","","","IEEE","IEEE Conferences"
"WebLab a laboratory controlled remote access by the Internet: A case study of a UAV — Unmanned Aerial Vehicle with mobile device","F. Sievers; R. K. Rangel; P. P. C. Neto","Universidade de Mogi das Cruzes, Mogi das Cruzes, SP, BR; BRVANT-Soluções Tecnológicas, Fatec Mogi das Cruzes, Mogi das Cruzes, SP; BRVANT-Soluções Tecnológicas, Fatec Mogi das Cruzes, Mogi das Cruzes, SP","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","This paper presents a Laboratory of Remote Access education, being the object of study UAV — Unmanned Aerial Vehicle internet that can be used for courses in Aeronautical Engineering. Through a ground station mobile, you can remotely piloting UAVs, capture video images through cameras shipped, and determine their geographical position of the region monitored in real time. Basically, the ground station is composed of a dedicated computer, links and video data, to collect information from the UAV, specific computer software, among other devices to support the application. It is offered to the student interface control station via internet.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876995","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876995","VANT;WebLabs;e-learning;Interactive environments;Mobile Learning","Internet;Software;Mobile communication;Streaming media;Laboratories;Unmanned aerial vehicles;Monitoring","","","","15","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Database synchronization model for mobile devices","J. Domingos; N. Simões; P. Pereira; C. Silva; L. Marcelino","School of Technology and Management, Polytechnic Institute of Leiria, Portugal; School of Technology and Management, Polytechnic Institute of Leiria, Portugal; School of Technology and Management, Polytechnic Institute of Leiria, Portugal; School of Technology and Management, Polytechnic Institute of Leiria, Portugal; School of Technology and Management, Polytechnic Institute of Leiria, Portugal","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","7","With the increasing number of mobile devices it is necessary to create adapted solutions for this type of devices that respect their limited processing capacities, memory and bandwidth. We propose a synchronization model based on message digests to synchronize relational databases between mobile devices and a server, in order to minimize the data transferred between the device and the server and to minimize the processing done by the mobile device. The approach consists in a synchronization model where the amount of data to be exchanged has been reduced to the minimum. In order to achieve the model above a registry is done in the device with the new, the modified or removed content, which purpose is to send only the essential data for synchronization from the device to the server. Regarding the synchronization from the server to the device, the modifications are calculated and sent to the device. This model is independent of proprietary solutions and can be adapted to any system or platform, often involving software development to the mobile application and the application server. The results of testing the model show that the proposed model can achieve better synchronization times than the competitor models, while always fulfilling the set objectives.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876996","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876996","Mobile Devices;Synchronization;Relational Database;Mobile Database","Synchronization;Servers;Databases;Mobile handsets;Mobile communication;Data models;Business","","6","","15","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Co-created value measuring through the system dynamics and fuzzy logic","M. Aristizábal; G. Urrego; J. Echeverri; M. Aristizábal; R. Polo","Universidad de Antioquia, Medellin, CO; Universidad de Antioquia, Medellin, CO; Ingeniería de Sistemas Universidad de Medellín, Medellin, Colombia; Universidad de Medellin, Medellin, CO; UNE EPM Telecomunicaciones Medellín, Colombia","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","The present work proposes a measuring model of the co-created value through the system dynamics and fuzzy logic. In order to identify the variables the co-creation systemic archetype is used and it allows the value elements capture arising from clients' experiences in a case study of a telecommunications company that provides the 4G LTE service. Clients through the bipolar differential methodology make the valuation of value elements using software that allows the register and valuation. Clients express their opinions by the use of linguistic labels defined between two opposite adjectives as a result of a social dialogue. The valuations' results are obtained after the use of the fuzzy inference system, which brings as a result the belonging function of the co-created value variable. The results show that the methodology allows the capture and measure of value elements through illocutionary acts that are proper of the language philosophy.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876997","perceived value;cocreation systemic archetypes;language philosophy;ilocutionary acts","Media;Mathematical model;Fuzzy logic;Cost accounting;Software;Surges;Computational modeling","","1","","40","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Transaction management in temporal system","M. Kvet; K. Matiaško","Faculty of Management Science and Informatics, University of Žilina, Žilina, Slovakia; Faculty of Management Science and Informatics, University of Žilina, Žilina, Slovakia","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Timed data processing is a fundamental requirement for the database systems. It is not, however, only the changes in time management, but also the complex record of changes during the whole life cycle of the object - historical values, actual states, also data valid the future. Existing solutions are inadequate in terms of performance - effectiveness of the whole system. which is manifested using the size of the required data and processing time. This paper deals with the principles of temporal data modeling based on the column level, not the whole object and describes the structure and methods for manipulation. The proposed system is fully temporal and transaction-oriented. This solution is mostly designed for communication systems, intelligent transport system, where the performance based on speed and the size of the transmitted data is needed.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876998","object level temporal data;historical table;valid time;fully temporal model;time point;time interval;jobs;changes monitoring","Data models;Standards;Data processing;Database systems;Object recognition;Communication systems","","19","","13","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Top ten NFR to survive in the “brave new world” of E-government applications","C. Cares","Universidad de La Frontera, Temuco, CL","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Outsourcing is a world-wide contemporary practice that has involved to software industry. Different States have incorporated this practice as a way of optimizing their resources. Therefore, software acquisitions require public calls for software tenders. Unfortunately, in Latin-American countries and, specially in their local governments, there are software projects formulated under conditions which seriously affect the success of these projects. In this paper we use the metaphor of the “brave new world” in order to close an empirical approach to the “real world”. We present a set of rules to be applied in e-government projects. These rules have been compiled from a set of expert “survivors” in the software market in a developing country. The goal is twofold, firstly, to propose a quick guide of non-functional requirements for e-government projects and, secondly, to show how using a literary metaphor allows to justify an epistemological position to empower the experience value of their original actors.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6876999","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876999","e-government;software biddings;non-functional requirements;outsourcing","Software;Silicon;Silicon compounds;Electronic government;Outsourcing;Abstracts;Industries","","1","","13","","14 Aug 2014","","","IEEE","IEEE Conferences"
"E-voting Indonesia: Framing the research","M. Hapsara","Faculty of Industrial Engineering, Universitas Islam Indonesia, Yogyakarta, Indonesia","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Indonesia had only conducted two direct presidential elections in 2004 and 2009, respectively. Despite all the problems, it is understood that the country is trying hard to improve the quality of its elections, which includes using electronic voting (e-voting). However, the claim on how Indonesia is ready to implement e-voting in its presidential election is considered baseless, or at least is believed to be premature. There are many issues that need to be firstly addressed, such as infrastructure unreadiness, people's reluctance to accept the technology, and lacks of standard and framework prior to the implementation; before jumping into conclusion that the country needs the technology. This paper argues on the needs for a thorough study on e-voting and serves as a preliminary towards a standard and framework for implementing the technology in Indonesia. It looks at the problems lingering the country's previous elections and the issues with implementing e-voting in Indonesia. This paper suggests that such study should see through the perspective of development research. Finally, it proposes a framework that urges the application of participatory processes and promotes iterative development work.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877000","electronic voting;e-voting Indonesia;e-voting standard and framework;Indonesia's presidential election","Electronic voting;Nominations and elections;Context;Internet;Standards","","2","","41","","14 Aug 2014","","","IEEE","IEEE Conferences"
"The life cycle of knowledge management as organizational Strategy","O. M. Torres; L. E. C. Bravo; B. C. T. Sotelo; D. F. S. Zambrano","Universidad Libre - Campus Cali, Cali, CO; Universidad Distrital Francisco Jose de Caldas, Bogota, CO; Universidad Distrital Francisco Jose de Caldas, Bogota, CO; Universidad Manuela Beltran, Bogota, CO","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","5","The new paradigms in terms of knowledge generation as organizational strategic value have enabled the development of new structures or models that seek to understand the process of knowledge management in organizations, this study proposes a structure of Life Cycle Knowledge Management, which conceives the evolution of individuals, groups and organization over time to generate organizational Strategy Competitive Advantage. The graphic development proposes four stages of evolution over time (Introduction, Maturation, Consolidation and decline) and two phases of renovation or training (Training C1 and C2). Furthermore, the research establishes the prevalence of organizational knowledge creation in the life cycle of knowledge management from individuals and groups of the same, and how these capture, assimilate, combine, socialize, transferred, internalize and externalize the environments of tacit knowledge and explicit.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877001","Life cycle;knowledge management;organizational strategy;competitive advantage","Knowledge management;Medical services;Organizations;Training;Irrigation;Graphics;Manuals","","1","","10","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Decision support in attribute selection with machine learning approach","W. Arbex; F. F. e Silva; M. V. G. B. da Silva; F. C. de Oliveira; L. Varona; R. S. Verneque; C. C. H. Borges","Brazilian Agricultural Research Corporation — Embrapa, Juiz de Fora, MG, Brazil; Federal University of Viçosa — UFV, Viçosa, MG, Brazil; Brazilian Agricultural Research Corporation — Embrapa, Juiz de Fora, MG, Brazil; Federal University of Juiz de Fora — UFJF, Juiz de Fora, MG, Brazil; University of Zaragoza — UNIZAR, Zaragoza, Spain; Brazilian Agricultural Research Corporation - Embrapa, Juiz de Fora, MG, Brazil; Federal University of Juiz de Fora — UFJF, Juiz de Fora, MG, Brazil","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","5","This paper proposes a method to simultaneously select the most relevant single nucleotide polymorphisms (SNPs) markers — the attributes — for the characterization of any measurable phenotype described by a continuous variable using support vector regression (SVR) with Pearson VII Universal Kernel (PUK). The proposed study is multiattribute towards considering several markers simultaneously to explain the phenotype and is based jointly on a statistical tools, machine learning and computational intelligence.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877002","decision support;attribute selection;machine learning;SVR;computational modeling","Kernel;Dairy products;Standards;Support vector machines;Genetics;Genetic algorithms;Accuracy","","","","8","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Quality models for online e-Government services","F. Sá; Á. Rocha; M. P. Cota","Câmara Municipal de Penacova, Penacova, Portugal; Universidade de Coimbra, Coimbra, Coimbra, PT; Universidad de Vigo, Vigo, España","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","5","The study presented in this article will serve as a basis for the development of a suitable methodology whose purpose is to evaluate the quality of Local e-Government online services. Citizens expect quality public services, and their online dimension is no exception. The quality of these services should be analysed and accounted for, in order to maximize and develop strategies that improve the offered services, increasing the levels of satisfaction of their recipients. In this sense, this first study puts forth a systematization of the relevant bibliography, focusing on the quality of e-Government services. Each methodology was analysed in order to identify the main quality dimensions used. Up to the present moment, we were unable to identify a service quality evaluation method particularly focused on local online e-Governments, and this justifies the development of an investigation project whose main purpose is to create such a methodology in this field.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877003","E-Government;E-Service;Service Quality;Public Administration;Local Government","Electronic government;Adaptation models;Context modeling;ISO standards;IEC standards;Europe","","1","","19","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Knowledge extraction tacit for software process improvement in a governmental organization","M. Jezreel; M. Mirna; R. Guillermo; E. T. Iván; E. R. Heltton; M. G. Jesús","Centro de Investigación en Matemáticas (CIMAT, A. C.), Av. Universidad no. 222, 98068, Zacatecas, México; Centro de Investigación en Matemáticas (CIMAT, A. C.), Av. Universidad no. 222, 98068, Zacatecas, México; Centro de Investigación en Matemáticas (CIMAT, A. C.), Av. Universidad no. 222, 98068, Zacatecas, México; Centro de Investigación en Matemáticas (CIMAT, A. C.), Av. Universidad no. 222, 98068, Zacatecas, México; Centro de Investigacion en Matematicas AC, Guanajuato, Guanajuato, MX; Centro de Investigación en Matemáticas (CIMAT, A. C.), Av. Universidad no. 222, 98068, Zacatecas, México","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","7","The product quality is heavily influenced by the quality of the software processes associated within any organization of software product and services development. However, an aspect in common among these organizations is the lack of ability to build or formalize tacit knowledge that allows them to maximize their competitiveness and focus efforts on the implementation of software process improvement. Therefore, this paper presents a method for the extraction of tacit knowledge applied in a government organization. The method integrates the identification of the current state of the organization, a s well as, extract, identify and define best practices within the organization, to understand how they work. In addition, a case study is presented in order to obtain results of the proposed method.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877004","Tacit Knowledge;Best Practices;Extraction Knowledge","Software;Organizations;ISO standards;Best practices;Silicon compounds;Software engineering;Abstracts","","","","16","","14 Aug 2014","","","IEEE","IEEE Conferences"
"The educational robotic platform LSMaker EV1: Standardization vs customization","J. Albo-Canals; M. Garcia-Casulleras; D. de Cordoba; X. Canaleta; E. Gonzalez-Dachs","GR-SETAD, La Salle – Ramon Llull University, Barcelona, Spain; GR-SETAD, La Salle – Ramon Llull University, Barcelona, Spain; GR-SETAD, La Salle – Ramon Llull University, Barcelona, Spain; GR-SETAD, La Salle – Ramon Llull University, Barcelona, Spain; Robotics Department, Barcelona, Spain","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","5","In this paper we present the new version of the LSMaker Robot, an educational platform designed by La Salle - Ramon Llull University to be used as facilitator of acquisition of concepts in all engineering curricula and, at the same time, a new companion as a robotic classmate. The new version of the LSMaker, named LSMaker EV1, changes from a full customized to an open source Arduino-based hardware. So the paper describes the challenges faced by the original LSMaker, studied the advantages and disadvantages of standardization in front of customization, and gives a description of the new proposed platform.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877005","Education;Robots;Robotics;LSMaker;Arduino;Standardization;Sensors","Robot sensing systems;Educational institutions;Standardization;Educational robots;Batteries","","2","","11","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Capturing mental models to meet users expectations","C. Olaverri-Monreal; J. Gonçalves","Dept. of Mechanical Engineering, Technische Universität München, Garching, Germany; Dept. of Mechanical Engineering, Technische Universität München, Garching, Germany","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","5","User centered design implies knowledge of the future user's needs within the design phase of the product. A correspondence between both conceptual and mental models ensures a smooth operation in the expected manner that entails mastering all the functionality ensuring user satisfaction. Therefore, consideration of the user's mental model is crucial in designing a system consistent with user expectations. In this paper we present a tool to capture mental models by means of an In Vehicle Information System (IVIS). Through a collaborative approach the application enables IVIS users to design their own layered architecture while the data is simultaneously stored for further evaluation.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877006","mental models;conceptual models;collaborative systems","Cognitive science;Communities;Vehicles;Information architecture;Collaboration;XML","","4","","20","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Risk factors for an audit process in the developed IT environment: The concept of research based on experiences from small audit practices in Poland","I. Maciejewska","Certified Public Accountant, Uniwersity of Lodz, Lodz, Poland","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","4","Small-and Medium-Sized Audit Practices (SMP) in Poland face many challenges nowadays which are related to the legislation framework, public demands on quality of services, expectation of customers regarding low prices, competitors and impact of new technologies on accounting, financial reporting and auditing. Polish SMP are on the way to prepare their activities in order to meet regulations of ISA which are much more rigorous than polish ones in areas such as, for example, documentation of an audit process, quality assurance system and risk based approach. The use of Computer Assisted Audit Tools (CAAT) or Generalized Audit Tools (GAS) seems to be a crucial subject on which audit practices in Poland should concentrate for the coming years. SMP needs to learn how to use ICT for decreasing audit risk in highly developed IT environment.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877007","evolution of the IT environment;audit risk;auditing process;CAAT (computer assisted audit tools)","Computers;Materials;Risk management;Standards organizations;Organizations","","","","11","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Discovering semantic relations from unstructured data for ontology enrichment: Asssociation rules based approach","L. Paiva; R. Costa; P. Figueiras; C. Lima","UNINOVA, Centre of Technology and Systems, Portugal; UNINOVA, Centre of Technology and Systems, Portugal; UNINOVA, Centre of Technology and Systems, Portugal; PC/IEG/UFOPA, Federal University of Para, Santarém, Brasil","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Ontologies have been used in information system development as one of the main knowledge representation tool. Ontologies are composed by concepts, a hierarchy, arbitrary relations between concepts, and possibly other axioms. However, ontology building is a time-consuming process, and it should be supported by automatic finding of interesting, possible relationships among concepts. This paper describes how an analysis of co-occurrences of concepts in unstructured sources of information can be used to provide interesting relationships for enriching ontological structures. We apply association rule theory to construct ontological concept relations and evaluate the importance of such relations for supporting the building process of a domain ontology. Preliminary results were collected using scientific published papers from the building and construction sector, which were used as an input for applying our method. A knowledge browsing environment was developed in order to support the analysis process.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877008","Association Rules;Semantic Similarity;Onthology Engineering","Ontologies;Association rules;Itemsets;Semantics;Buildings;Vectors","","6","","17","","14 Aug 2014","","","IEEE","IEEE Conferences"
"Methodology applied problem-based learning in teaching HCI: A case study in usability evaluation of an online course","A. G. D. Corrêa; V. F. Martins","Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil","2014 9th Iberian Conference on Information Systems and Technologies (CISTI)","14 Aug 2014","2014","","","1","6","Problem-based Learning (PBL) is an instructional approach that uses a real problem to focus, motivate and facilitate learning relevant to the future performance of student conceptual, procedural and attitudinal knowledge as professional life. This paper presents and discusses the implementation of PBL teaching model in Human Computer Interaction (HCI), specifically in teaching usability evaluation of an online course. The model was applied to three classes of the HCI course, involving 16 students, a Brazilian University and 82 users. The results are presented in this work.","2166-0727","978-9-8998-4343-1","10.1109/CISTI.2014.6877009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6877009","Human-Computer Interaction;Usability;Problem-Based Learning","Computational modeling;Human computer interaction;Instruments;Education;Usability;Adaptation models","","2","","20","","14 Aug 2014","","","IEEE","IEEE Conferences"
